data_year,groupb_arrestee_id,weapon_code,weapon_id
2024,52657608,01,51
2024,52657614,01,51
2024,52657617,01,51
2024,52657618,01,51
2024,52657624,01,51
2024,52657630,01,51
2024,52657631,01,51
2024,52657641,01,51
2024,52657645,01,51
2024,52657646,01,51
2024,52657648,01,51
2024,52657650,01,51
2024,53020134,01,51
2024,53020135,01,51
2024,53020136,01,51
2024,53020137,01,51
2024,53020139,01,51
2024,53020140,01,51
2024,53020146,01,51
2024,53020148,01,51
2024,53020150,01,51
2024,53020131,01,51
2024,53020132,01,51
2024,53020138,01,51
2024,53020142,01,51
2024,53020143,01,51
2024,53020144,01,51
2024,53020122,01,51
2024,53020130,01,51
2024,53020133,01,51
2024,53020141,01,51
2024,53020145,16,52
2024,53020147,01,51
2024,53020149,01,51
2024,53020111,01,51
2024,53020117,01,51
2024,53020120,01,51
2024,53020123,01,51
2024,53020128,01,51
2024,53020112,01,51
2024,53020113,01,51
2024,53020116,01,51
2024,53020118,01,51
2024,53020119,01,51
2024,53020121,01,51
2024,53020124,01,51
2024,53020129,01,51
2024,53020114,01,51
2024,53020115,16,52
2024,53020125,01,51
2024,53020126,12,5
2024,53020127,01,51
2024,53336427,01,51
2024,53336437,01,51
2024,53336440,01,51
2024,53336443,01,51
2024,53336422,16,52
2024,53336426,01,51
2024,53336419,01,51
2024,53336423,01,51
2024,53336420,01,51
2024,53336424,01,51
2024,53336421,01,51
2024,53336455,01,51
2024,53336460,01,51
2024,53336425,01,51
2024,53336429,01,51
2024,53336433,01,51
2024,53336436,01,51
2024,53336428,01,51
2024,53336431,01,51
2024,53336435,01,51
2024,53336438,01,51
2024,53336442,01,51
2024,53336430,16,52
2024,53336434,01,51
2024,53336441,01,51
2024,53336445,01,51
2024,53336453,01,51
2024,53336462,01,51
2024,53336432,01,51
2024,53336439,01,51
2024,53336444,01,51
2024,53336447,01,51
2024,53336449,01,51
2024,53336450,01,51
2024,53336446,01,51
2024,53336454,01,51
2024,53336457,01,51
2024,53336458,01,51
2024,53336461,01,51
2024,53336451,01,51
2024,53336452,01,51
2024,53336456,01,51
2024,53336459,01,51
2024,53631834,01,51
2024,53631838,01,51
2024,53631841,01,51
2024,53631833,01,51
2024,53631836,01,51
2024,53631839,01,51
2024,53631835,01,51
2024,53631837,01,51
2024,53631840,12,5
2024,53631828,01,51
2024,53631831,01,51
2024,53631832,01,51
2024,53631845,01,51
2024,53631826,01,51
2024,53631827,01,51
2024,53631829,01,51
2024,53631842,01,51
2024,53631843,01,51
2024,53631844,01,51
2024,53631847,01,51
2024,53631830,01,51
2024,53631846,01,51
2024,53992623,01,51
2024,53992626,01,51
2024,53992630,01,51
2024,53992631,01,51
2024,53992633,01,51
2024,53992639,01,51
2024,53992643,01,51
2024,53992644,01,51
2024,53992648,01,51
2024,53992653,01,51
2024,53992655,01,51
2024,53992624,01,51
2024,53992628,01,51
2024,53992635,01,51
2024,53992637,01,51
2024,53992640,01,51
2024,53992642,01,51
2024,53992646,01,51
2024,53992650,01,51
2024,53992625,01,51
2024,53992627,01,51
2024,53992629,01,51
2024,53992632,01,51
2024,53992634,01,51
2024,53992636,01,51
2024,53992638,01,51
2024,53992641,01,51
2024,53992645,01,51
2024,53992647,01,51
2024,53992649,01,51
2024,53992657,01,51
2024,53992651,01,51
2024,53992652,01,51
2024,53992654,01,51
2024,53992656,01,51
2024,54374061,01,51
2024,54374208,01,51
2024,54374217,01,51
2024,54374220,01,51
2024,54374202,01,51
2024,54374212,01,51
2024,54374230,01,51
2024,54374216,01,51
2024,54374222,01,51
2024,54374206,01,51
2024,54374210,01,51
2024,54374219,01,51
2024,54374203,01,51
2024,54374204,01,51
2024,54374228,01,51
2024,54374229,01,51
2024,54374207,01,51
2024,54374234,01,51
2024,54374211,01,51
2024,54374213,01,51
2024,54374215,01,51
2024,54374221,01,51
2024,54374224,01,51
2024,54374225,01,51
2024,54374226,01,51
2024,54374231,01,51
2024,54374233,01,51
2024,54688970,01,51
2024,54689003,01,51
2024,54689015,01,51
2024,54689019,01,51
2024,54689021,01,51
2024,54689024,01,51
2024,54688974,01,51
2024,54688979,01,51
2024,54688989,17,53
2024,54688978,01,51
2024,54688983,01,51
2024,54689023,01,51
2024,54689029,01,51
2024,54688996,01,51
2024,54689000,01,51
2024,54689007,01,51
2024,54689013,01,51
2024,54689022,01,51
2024,54689005,01,51
2024,54689016,01,51
2024,54688972,01,51
2024,54688981,01,51
2024,54688985,01,51
2024,54688987,01,51
2024,54688994,12,5
2024,54689001,01,51
2024,54689009,01,51
2024,54689014,01,51
2024,54689018,01,51
2024,54689020,01,51
2024,54689025,01,51
2024,54689027,01,51
2024,54689028,01,51
2024,54689030,01,51
2024,54688976,01,51
2024,54688991,01,51
2024,54688998,01,51
2024,54689011,01,51
2024,54689017,01,51
2024,54689026,01,51
2024,55065910,01,51
2024,54360272,01,51
2024,54576146,01,51
2024,54576148,01,51
2024,54576149,01,51
2024,54576151,01,51
2024,54576153,01,51
2024,54576140,16,52
2024,54576142,01,51
2024,54576144,01,51
2024,54576145,01,51
2024,54576156,01,51
2024,54576158,01,51
2024,54576160,01,51
2024,54576165,01,51
2024,54576141,01,51
2024,54576143,01,51
2024,54576147,01,51
2024,54576150,01,51
2024,54576152,01,51
2024,54576154,01,51
2024,54576164,01,51
2024,54576155,01,51
2024,54576157,01,51
2024,54576159,01,51
2024,54576161,01,51
2024,54576162,01,51
2024,54576163,01,51
2024,54576166,01,51
2024,54963947,01,51
2024,54963946,01,51
2024,54576169,01,51
2024,54576171,01,51
2024,54576173,01,51
2024,54576182,01,51
2024,54576185,01,51
2024,54576189,01,51
2024,54576191,01,51
2024,54576193,01,51
2024,54576194,01,51
2024,54576197,01,51
2024,54576199,01,51
2024,54576203,01,51
2024,54576206,01,51
2024,54576210,01,51
2024,54576213,01,51
2024,54576219,01,51
2024,54576221,01,51
2024,54576224,01,51
2024,54576168,01,51
2024,54576170,01,51
2024,54576172,01,51
2024,54576176,01,51
2024,54576179,01,51
2024,54576167,01,51
2024,54576174,01,51
2024,54576175,01,51
2024,54576177,01,51
2024,54576178,01,51
2024,54576180,01,51
2024,54576183,01,51
2024,54576184,01,51
2024,54576187,01,51
2024,54576188,01,51
2024,54576195,01,51
2024,54576201,01,51
2024,54576205,01,51
2024,54576207,01,51
2024,54576209,01,51
2024,54576212,01,51
2024,54576181,01,51
2024,54576186,01,51
2024,54576190,01,51
2024,54576192,01,51
2024,54576196,01,51
2024,54576198,12,5
2024,54576200,01,51
2024,54576202,01,51
2024,54576204,01,51
2024,54576208,01,51
2024,54576211,01,51
2024,54576214,01,51
2024,54576216,01,51
2024,54576218,01,51
2024,54576220,01,51
2024,54576223,01,51
2024,54576225,01,51
2024,54576215,01,51
