data_year,victim_id,offense_id
2024,207823268,222268878
2024,207823269,222268879
2024,207823270,222268880
2024,207823270,222268881
2024,207823271,222268882
2024,207823272,222268883
2024,209784135,224256865
2024,213370408,227845156
2024,213370408,227845157
2024,213370409,227845157
2024,207823274,222268885
2024,207823275,222268886
2024,207823276,222268887
2024,207823277,222268888
2024,207823278,222268888
2024,209784137,224256868
2024,209784138,224256869
2024,207823279,222268889
2024,209784139,224256870
2024,209784140,224256870
2024,209784141,224256870
2024,207823280,222268890
2024,207823281,222268891
2024,207823282,222268892
2024,207823283,222268893
2024,209784142,224256871
2024,207823284,222268894
2024,211457389,225922450
2024,209784143,224256872
2024,209784143,224256873
2024,209784143,224256874
2024,207823287,222268899
2024,209784144,224256875
2024,207823288,222268900
2024,207823289,222268901
2024,207823289,222268902
2024,207823290,222268901
2024,207823290,222268902
2024,207823291,222268901
2024,207823292,222268903
2024,207823292,222268904
2024,207823293,222268905
2024,207823293,222268906
2024,207823294,222268907
2024,207823295,222268907
2024,207823296,222268908
2024,207823296,222268909
2024,213370410,227845158
2024,207823297,222268910
2024,207823298,222268911
2024,207823299,222268912
2024,207823300,222268913
2024,207823301,222268914
2024,207823302,222268915
2024,207823303,222268916
2024,207823303,222268917
2024,219261248,233737243
2024,219261250,233737245
2024,219261252,233737247
2024,219261254,233737249
2024,219261255,233737250
2024,219261257,233737252
2024,219261259,233737254
2024,219261261,233737256
2024,219261264,233737260
2024,219261265,233737260
2024,219261267,233737262
2024,219261270,233737265
2024,219261273,233737268
2024,219261275,233737270
2024,219261277,233737274
2024,219261280,233737278
2024,219261281,233737279
2024,219261284,233737282
2024,219261287,233737285
2024,219261290,233737288
2024,219261294,233737291
2024,219261296,233737293
2024,219261298,233737295
2024,219261298,233737296
2024,219261301,233737299
2024,219261302,233737299
2024,219261304,233737302
2024,219261307,233737305
2024,219261310,233737308
2024,219261312,233737310
2024,219261314,233737312
2024,219261317,233737315
2024,221076918,235554912
2024,219261322,233737321
2024,219261324,233737323
2024,219261327,233737327
2024,219261330,233737330
2024,219261333,233737333
2024,219261335,233737335
2024,219261340,233737340
2024,219261341,233737341
2024,219261341,233737342
2024,219261344,233737345
2024,219261347,233737348
2024,219261349,233737350
2024,219261351,233737352
2024,219261352,233737352
2024,219261353,233737352
2024,219261354,233737352
2024,219261355,233737352
2024,219261358,233737355
2024,219261361,233737358
2024,221076922,235554915
2024,221076922,235554916
2024,219261365,233737362
2024,219261368,233737365
2024,219261370,233737367
2024,219261373,233737370
2024,219261374,233737370
2024,219261377,233737373
2024,219261378,233737374
2024,219261381,233737377
2024,219261384,233737380
2024,219261386,233737382
2024,219261389,233737385
2024,219261394,233737390
2024,221076927,235554921
2024,219261399,233737395
2024,221076929,235554923
2024,221076932,235554926
2024,221076935,235554930
2024,219261410,233737405
2024,219261410,233737406
2024,219261411,233737406
2024,219261414,233737409
2024,219261419,233737414
2024,219261422,233737419
2024,219261424,233737421
2024,219261426,233737423
2024,219261429,233737426
2024,219261432,233737429
2024,219261434,233737431
2024,219261437,233737434
2024,219261439,233737438
2024,219261441,233737440
2024,219261444,233737443
2024,219261447,233737446
2024,219261448,233737446
2024,219261449,233737446
2024,219261452,233737449
2024,219261456,233737451
2024,219261459,233737454
2024,221076937,235554932
2024,219261463,233737458
2024,219261468,233737463
2024,219261471,233737466
2024,219261473,233737468
2024,221076939,235554934
2024,221076939,235554935
2024,219261478,233737474
2024,219261478,233737475
2024,219261481,233737478
2024,219261486,233737483
2024,221076941,235554937
2024,219261491,233737490
2024,221076943,235554939
2024,219261496,233737494
2024,221076944,235554940
2024,219261502,233737502
2024,219261504,233737504
2024,219261506,233737506
2024,219261507,233737506
2024,219261507,233737507
2024,219261509,233737509
2024,221076946,235554942
2024,219261515,233737515
2024,219261517,233737517
2024,219261519,233737519
2024,219261519,233737520
2024,219261520,233737519
2024,219261520,233737520
2024,219261523,233737523
2024,219261525,233737525
2024,221076949,235554945
2024,221076949,235554946
2024,219261531,233737531
2024,219261534,233737534
2024,221076950,235554947
2024,219261539,233737540
2024,219261540,233737541
2024,219261544,233737545
2024,219261547,233737548
2024,219261549,233737550
2024,219261552,233737553
2024,221076953,235554951
2024,219261558,233737558
2024,221076955,235554953
2024,219261565,233737564
2024,219261566,233737565
2024,219261569,233737568
2024,219261572,233737571
2024,219261572,233737572
2024,221076958,235554956
2024,219261578,233737578
2024,221076960,235554958
2024,219261583,233737583
2024,219261584,233737583
2024,219261586,233737587
2024,219261588,233737590
2024,219261591,233737594
2024,219261594,233737597
2024,221076964,235554961
2024,221076964,235554962
2024,221076965,235554961
2024,221076965,235554962
2024,219261599,233737602
2024,219261602,233737605
2024,221076968,235554964
2024,219261607,233737610
2024,221076972,235554970
2024,221076973,235554970
2024,221076974,235554969
2024,221076975,235554970
2024,221076977,235554972
2024,221076979,235554975
2024,221076983,235554978
2024,221076983,235554979
2024,221076985,235554981
2024,221076988,235554984
2024,221076990,235554986
2024,221076993,235554989
2024,221076993,235554990
2024,221076997,235554993
2024,221077000,235554996
2024,221077003,235554999
2024,221077006,235555002
2024,221077007,235555003
2024,221077010,235555007
2024,221077012,235555009
2024,221077016,235555012
2024,221077018,235555014
2024,221077020,235555016
2024,221077020,235555017
2024,221077023,235555020
2024,221077023,235555021
2024,221077024,235555020
2024,221077024,235555021
2024,221077026,235555023
2024,221077026,235555024
2024,221077030,235555028
2024,221077033,235555031
2024,221077035,235555033
2024,221077037,235555035
2024,221077040,235555038
2024,221077042,235555041
2024,221077045,235555044
2024,221077048,235555049
2024,221077052,235555052
2024,221077054,235555054
2024,221077054,235555055
2024,221077056,235555057
2024,221077059,235555060
2024,221077062,235555063
2024,221077064,235555065
2024,221077067,235555068
2024,221077070,235555071
2024,221077073,235555074
2024,221077075,235555076
2024,221077080,235555079
2024,221077082,235555081
2024,221077083,235555081
2024,221077086,235555083
2024,221077089,235555087
2024,221077092,235555090
2024,221077095,235555093
2024,221077096,235555094
2024,221077098,235555096
2024,221077101,235555099
2024,221077104,235555102
2024,221077106,235555104
2024,221077108,235555106
2024,221077108,235555107
2024,221077111,235555110
2024,221077115,235555113
2024,221077117,235555115
2024,221077119,235555117
2024,221077121,235555119
2024,221077122,235555120
2024,221077125,235555123
2024,221077127,235555126
2024,221077129,235555128
2024,221077130,235555129
2024,221077130,235555130
2024,221077132,235555132
2024,221077135,235555134
2024,221077137,235555136
2024,221077138,235555137
2024,221077140,235555139
2024,221077143,235555143
2024,221077144,235555144
2024,221077147,235555146
2024,221077149,235555148
2024,221077151,235555151
2024,221077152,235555151
2024,221077154,235555153
2024,221077155,235555153
2024,221077156,235555154
2024,221077158,235555157
2024,221077162,235555161
2024,221077162,235555163
2024,221077163,235555162
2024,221077165,235555165
2024,221077166,235555166
2024,223228017,237688249
2024,223228017,237688250
2024,221077171,235555171
2024,221077172,235555172
2024,221077174,235555174
2024,221077179,235555176
2024,221077180,235555177
2024,221077181,235555178
2024,221077182,235555179
2024,221077183,235555180
2024,221077184,235555181
2024,221077185,235555181
2024,221077186,235555182
2024,223228019,237688252
2024,221077188,235555184
2024,221077189,235555185
2024,221077190,235555186
2024,221077191,235555187
2024,221077192,235555188
2024,221077193,235555189
2024,221077194,235555190
2024,221077195,235555191
2024,221077196,235555192
2024,221077197,235555192
2024,221077198,235555193
2024,221077198,235555194
2024,221077199,235555195
2024,221077200,235555196
2024,221077201,235555197
2024,221077202,235555198
2024,221077203,235555198
2024,223228022,237688255
2024,221077205,235555201
2024,221077206,235555200
2024,221077206,235555201
2024,221077207,235555202
2024,221077208,235555203
2024,221077209,235555204
2024,221077210,235555205
2024,221077211,235555206
2024,221077212,235555206
2024,221077214,235555208
2024,221077216,235555210
2024,223228024,237688257
2024,221077220,235555214
2024,223228026,237688259
2024,223228028,237688261
2024,221077225,235555219
2024,221077227,235555221
2024,221077230,235555223
2024,221077230,235555224
2024,221077232,235555226
2024,221077233,235555227
2024,221077235,235555229
2024,221077237,235555231
2024,223228030,237688263
2024,221077241,235555235
2024,223228032,237688265
2024,221077245,235555239
2024,221077247,235555241
2024,221077248,235555241
2024,221077250,235555243
2024,223228034,237688267
2024,221077253,235555246
2024,221077255,235555248
2024,223228036,237688269
2024,221077259,235555252
2024,221077261,235555254
2024,221077262,235555254
2024,223228038,237688271
2024,223228039,237688271
2024,221077267,235555258
2024,221077268,235555259
2024,221077270,235555261
2024,223228041,237688273
2024,221077275,235555266
2024,221077277,235555268
2024,221077278,235555269
2024,221077280,235555271
2024,223228044,237688276
2024,223228044,237688277
2024,223228046,237688279
2024,223228048,237688281
2024,221077288,235555280
2024,221077289,235555280
2024,223228050,237688283
2024,221077293,235555284
2024,221077294,235555285
2024,221077296,235555287
2024,207823304,222268916
2024,209784145,224256876
2024,209784146,224256877
2024,209784147,224256878
2024,207823305,222268918
2024,207823306,222268919
2024,207823307,222268920
2024,207823308,222268921
2024,213370411,227845159
2024,213370412,227845159
2024,209784150,224256880
2024,209784151,224256881
2024,209784151,224256882
2024,213370413,227845160
2024,211422180,225884526
2024,211422180,225884527
2024,211422182,225884528
2024,209784154,224256886
2024,209784155,224256886
2024,211422192,225884538
2024,209784156,224256887
2024,213370414,227845161
2024,207823311,222268924
2024,207823312,222268925
2024,207823312,222268926
2024,209784157,224256888
2024,209784158,224256890
2024,209784159,224256889
2024,209784160,224256891
2024,209784161,224256892
2024,213370415,227845162
2024,209784163,224256895
2024,209784164,224256894
2024,207823314,222268928
2024,209784165,224256896
2024,209784166,224256897
2024,211457380,225922443
2024,211457380,225922444
2024,211457381,225922442
2024,211457382,225922440
2024,211457383,225922441
2024,213370416,227845163
2024,207823316,222268931
2024,207823317,222268930
2024,207823318,222268932
2024,209784167,224256898
2024,209784168,224256899
2024,211422205,225884557
2024,209784170,224256901
2024,209784171,224256902
2024,209784172,224256903
2024,209784173,224256904
2024,209784174,224256905
2024,209784175,224256906
2024,209784175,224256907
2024,209784176,224256908
2024,209784177,224256909
2024,209784178,224256910
2024,209784179,224256911
2024,209784180,224256911
2024,209784181,224256912
2024,209784182,224256913
2024,209784183,224256913
2024,209784184,224256914
2024,209784185,224256915
2024,209784185,224256916
2024,209784186,224256917
2024,209784187,224256918
2024,209784188,224256918
2024,213370417,227845164
2024,209784190,224256920
2024,213370418,227845165
2024,209784191,224256921
2024,228391680,242854526
2024,228391681,242854526
2024,228391682,242854526
2024,209784193,224256923
2024,209784194,224256923
2024,213370419,227845167
2024,213370420,227845166
2024,209784195,224256924
2024,209784196,224256925
2024,209784197,224256926
2024,209784198,224256927
2024,209784199,224256928
2024,209784200,224256929
2024,209784201,224256930
2024,211422214,225884566
2024,211422221,225884574
2024,209784202,224256931
2024,209784204,224256933
2024,209784205,224256934
2024,209784206,224256935
2024,209784208,224256937
2024,209784211,224256940
2024,209784215,224256944
2024,209784218,224256947
2024,209784218,224256948
2024,209784219,224256947
2024,209784220,224256947
2024,211422227,225884580
2024,221077298,235555289
2024,221077300,235555291
2024,221077302,235555293
2024,221077305,235555295
2024,221077307,235555297
2024,223228052,237688285
2024,221077310,235555300
2024,223228054,237688287
2024,223228054,237688288
2024,221077316,235555307
2024,221077318,235555309
2024,223228056,237688291
2024,223228057,237688292
2024,223228059,237688294
2024,223228059,237688295
2024,223228060,237688296
2024,223228061,237688296
2024,221077326,235555317
2024,221077328,235555319
2024,221077329,235555319
2024,223228063,237688298
2024,221077333,235555323
2024,221077335,235555325
2024,221077336,235555325
2024,221077338,235555327
2024,221077340,235555329
2024,221077340,235555330
2024,221077341,235555331
2024,221077344,235555333
2024,223228065,237688300
2024,221077349,235555337
2024,221077350,235555337
2024,221077351,235555337
2024,221077353,235555339
2024,221077355,235555341
2024,221077357,235555343
2024,221077358,235555344
2024,221077360,235555346
2024,223228066,237688302
2024,223228067,237688301
2024,223228068,237688301
2024,221077366,235555351
2024,221077367,235555351
2024,221077369,235555353
2024,221077371,235555355
2024,221077373,235555357
2024,221077375,235555359
2024,221077377,235555361
2024,221077378,235555362
2024,223228069,237688303
2024,221077380,235555364
2024,221077380,235555365
2024,221077380,235555366
2024,221077381,235555367
2024,223228070,237688304
2024,223228071,237688305
2024,221077384,235555370
2024,221077385,235555371
2024,221077386,235555371
2024,221077387,235555372
2024,221077388,235555373
2024,221077388,235555374
2024,221077389,235555375
2024,221077390,235555376
2024,221077391,235555377
2024,221077392,235555378
2024,221077393,235555379
2024,223228072,237688306
2024,221077395,235555381
2024,221077396,235555382
2024,221077397,235555383
2024,221077397,235555384
2024,221077398,235555385
2024,221077399,235555386
2024,221077400,235555387
2024,221077401,235555388
2024,223228073,237688307
2024,223228073,237688308
2024,223228074,237688307
2024,223228074,237688308
2024,223228075,237688309
2024,223228075,237688310
2024,221077404,235555391
2024,221077405,235555391
2024,221077407,235555393
2024,221077409,235555395
2024,221077411,235555397
2024,221077412,235555398
2024,221077414,235555400
2024,223228076,237688311
2024,223228076,237688312
2024,221077418,235555405
2024,221077420,235555407
2024,221077421,235555407
2024,221077423,235555409
2024,221077424,235555410
2024,223228077,237688313
2024,221077428,235555414
2024,221077430,235555416
2024,223228078,237688314
2024,221077434,235555420
2024,221077436,235555422
2024,221077438,235555424
2024,223228079,237688315
2024,221077442,235555428
2024,221077443,235555428
2024,221077445,235555430
2024,221077446,235555430
2024,221077449,235555432
2024,221077451,235555434
2024,221077452,235555435
2024,221077454,235555437
2024,221077456,235555439
2024,221077458,235555441
2024,223228080,237688316
2024,223228081,237688316
2024,223228082,237688317
2024,223228082,237688318
2024,221077466,235555448
2024,221077467,235555449
2024,221077469,235555451
2024,221077471,235555453
2024,221077473,235555455
2024,221077475,235555457
2024,221077477,235555459
2024,221077478,235555460
2024,221077480,235555462
2024,221077483,235555464
2024,221077485,235555466
2024,221077487,235555468
2024,221077488,235555469
2024,221077489,235555470
2024,221077490,235555471
2024,221077491,235555472
2024,221077492,235555473
2024,221077493,235555473
2024,221077494,235555474
2024,223228083,237688319
2024,223228083,237688320
2024,223228084,237688321
2024,223228085,237688322
2024,223228086,237688323
2024,223228087,237688324
2024,223228088,237688325
2024,223228089,237688326
2024,223228090,237688327
2024,223228091,237688328
2024,223228092,237688329
2024,223228093,237688330
2024,223228094,237688331
2024,223228095,237688332
2024,223228096,237688332
2024,224984944,239445988
2024,223228098,237688334
2024,223228099,237688335
2024,223228100,237688336
2024,223228101,237688337
2024,223228102,237688338
2024,223228103,237688339
2024,223228104,237688339
2024,223228105,237688340
2024,223228106,237688341
2024,223228107,237688342
2024,223228108,237688343
2024,223228109,237688344
2024,223228110,237688345
2024,223228111,237688346
2024,223228112,237688347
2024,223228114,237688349
2024,223228115,237688350
2024,223228116,237688351
2024,223228117,237688352
2024,223228118,237688353
2024,223228119,237688353
2024,223228120,237688354
2024,223228121,237688355
2024,223228122,237688356
2024,223228122,237688357
2024,223228123,237688358
2024,223228124,237688359
2024,223228125,237688360
2024,223228126,237688361
2024,223228127,237688362
2024,223228128,237688363
2024,223228129,237688364
2024,223228130,237688364
2024,223228131,237688365
2024,223228132,237688366
2024,223228133,237688366
2024,223228134,237688366
2024,223228135,237688367
2024,223228136,237688368
2024,223228137,237688369
2024,223228138,237688370
2024,223228139,237688370
2024,223228140,237688370
2024,223228141,237688371
2024,223228141,237688372
2024,223228142,237688373
2024,223228143,237688374
2024,223228144,237688375
2024,223228145,237688376
2024,223228146,237688377
2024,223228147,237688378
2024,223228148,237688379
2024,223228149,237688380
2024,223228150,237688381
2024,223228151,237688382
2024,223228152,237688383
2024,223228153,237688384
2024,223228154,237688386
2024,223228155,237688385
2024,223228156,237688387
2024,223228157,237688388
2024,223228158,237688389
2024,223228159,237688390
2024,223228160,237688391
2024,223228161,237688393
2024,223228162,237688392
2024,223228162,237688393
2024,223228163,237688394
2024,223228164,237688395
2024,223228165,237688395
2024,223228166,237688396
2024,223228167,237688397
2024,223228168,237688398
2024,223228169,237688399
2024,224984945,239445989
2024,223228171,237688401
2024,223228171,237688402
2024,223228172,237688403
2024,223228173,237688404
2024,223228174,237688405
2024,223228175,237688406
2024,223228176,237688407
2024,223228177,237688408
2024,223228178,237688409
2024,223228179,237688410
2024,223228180,237688410
2024,223228181,237688411
2024,223228182,237688412
2024,223228183,237688413
2024,223228184,237688414
2024,223228185,237688415
2024,223228186,237688416
2024,223228187,237688416
2024,223228188,237688417
2024,223228189,237688418
2024,223228190,237688418
2024,223228191,237688419
2024,223228192,237688420
2024,223228193,237688421
2024,223228194,237688422
2024,223228195,237688423
2024,223228196,237688424
2024,223228197,237688425
2024,223228198,237688426
2024,223228199,237688427
2024,223228200,237688428
2024,223228201,237688428
2024,223228201,237688429
2024,223228202,237688430
2024,223228203,237688431
2024,223228204,237688432
2024,223228205,237688433
2024,223228206,237688434
2024,223228207,237688434
2024,223228208,237688435
2024,223228208,237688436
2024,223228209,237688437
2024,223228210,237688438
2024,223228211,237688439
2024,224984946,239445990
2024,223228213,237688441
2024,223228214,237688442
2024,223228215,237688443
2024,223228216,237688444
2024,223228217,237688445
2024,223228218,237688446
2024,223228218,237688447
2024,223228219,237688448
2024,223228220,237688449
2024,223228221,237688450
2024,223228222,237688451
2024,223228223,237688452
2024,223228224,237688453
2024,223228225,237688454
2024,223228226,237688455
2024,223228227,237688456
2024,223228228,237688457
2024,223228228,237688458
2024,223228229,237688459
2024,223228229,237688460
2024,223228230,237688461
2024,223228231,237688462
2024,223228232,237688463
2024,223228233,237688464
2024,223228234,237688465
2024,223228235,237688466
2024,224984947,239445991
2024,223228237,237688468
2024,223228238,237688469
2024,223228239,237688469
2024,223228240,237688470
2024,223228240,237688471
2024,223228241,237688472
2024,223228241,237688473
2024,224984948,239445992
2024,223228243,237688475
2024,223228244,237688476
2024,223228245,237688477
2024,223228246,237688477
2024,224984949,239445993
2024,223228248,237688479
2024,223228249,237688480
2024,223228250,237688481
2024,223228251,237688482
2024,223228252,237688482
2024,223228253,237688482
2024,223228254,237688482
2024,223228255,237688483
2024,223228256,237688484
2024,223228257,237688485
2024,223228258,237688486
2024,223228259,237688487
2024,223228260,237688488
2024,223228261,237688489
2024,223228261,237688490
2024,223228262,237688491
2024,224984950,239445994
2024,224984950,239445995
2024,223228264,237688494
2024,223228265,237688495
2024,223228266,237688496
2024,223228266,237688497
2024,223228266,237688498
2024,223228267,237688499
2024,223228268,237688500
2024,223228269,237688501
2024,223228270,237688501
2024,223228271,237688502
2024,223228272,237688503
2024,211422228,225884580
2024,209784223,224256950
2024,209784225,224256953
2024,209784226,224256952
2024,209784228,224256956
2024,209784233,224256961
2024,209784235,224256963
2024,209784241,224256967
2024,209784244,224256971
2024,209784245,224256970
2024,209784252,224256977
2024,209784260,224256986
2024,209784271,224256998
2024,209784281,224257009
2024,209784294,224257023
2024,209784312,224257040
2024,209784322,224257050
2024,209784333,224257062
2024,209784333,224257063
2024,209784333,224257064
2024,209784340,224257072
2024,209784357,224257088
2024,209784364,224257096
2024,209784379,224257111
2024,209784379,224257112
2024,209784379,224257113
2024,209784392,224257125
2024,209784400,224257133
2024,209784400,224257134
2024,209784417,224257153
2024,209784435,224257171
2024,209784450,224257187
2024,209784467,224257205
2024,211422234,225884586
2024,209784485,224257224
2024,209784499,224257240
2024,209784513,224257252
2024,209784543,224257275
2024,223228273,237688504
2024,223228274,237688505
2024,223228275,237688506
2024,223228276,237688507
2024,223228277,237688508
2024,223228278,237688509
2024,223228279,237688510
2024,224984951,239445996
2024,224984952,239445997
2024,223228282,237688513
2024,223228283,237688514
2024,223228284,237688515
2024,223228285,237688516
2024,223228286,237688517
2024,223228287,237688518
2024,223228288,237688519
2024,223228289,237688520
2024,223228290,237688521
2024,223228291,237688522
2024,223228292,237688523
2024,223228293,237688524
2024,223228294,237688525
2024,223228295,237688526
2024,224984953,239445998
2024,223228297,237688528
2024,224984954,239445999
2024,223228299,237688530
2024,223228300,237688531
2024,223228301,237688532
2024,223228302,237688533
2024,223228303,237688534
2024,223228304,237688535
2024,223228305,237688535
2024,223228306,237688536
2024,224984955,239446000
2024,224984955,239446001
2024,223228308,237688539
2024,223228309,237688539
2024,223228310,237688540
2024,223228311,237688541
2024,223228312,237688542
2024,223228313,237688543
2024,223228315,237688545
2024,223228316,237688546
2024,223228316,237688547
2024,223228317,237688548
2024,223228318,237688549
2024,223228319,237688550
2024,223228320,237688551
2024,223228321,237688552
2024,224984956,239446002
2024,224984957,239446003
2024,224984957,239446004
2024,224984958,239446005
2024,224984959,239446006
2024,223228327,237688559
2024,223228328,237688560
2024,224984960,239446007
2024,224984960,239446008
2024,224984961,239446007
2024,224984961,239446008
2024,224984962,239446009
2024,224984963,239446010
2024,223228333,237688565
2024,223228334,237688566
2024,223228335,237688567
2024,223228336,237688567
2024,224984964,239446011
2024,223228338,237688569
2024,223228339,237688570
2024,223228340,237688571
2024,223228341,237688572
2024,223228341,237688573
2024,223228342,237688572
2024,223228342,237688573
2024,223228343,237688572
2024,223228343,237688573
2024,223228344,237688574
2024,223228345,237688575
2024,223228346,237688576
2024,223228347,237688577
2024,224984965,239446012
2024,224984966,239446012
2024,224984967,239446012
2024,223228351,237688579
2024,223228351,237688580
2024,223228352,237688581
2024,224984968,239446013
2024,224984968,239446014
2024,224984969,239446015
2024,223228355,237688585
2024,224984970,239446016
2024,223228357,237688587
2024,224984971,239446017
2024,223228359,237688589
2024,224984972,239446018
2024,223228360,237688590
2024,224984973,239446019
2024,223228362,237688592
2024,223228362,237688593
2024,223228363,237688594
2024,223228364,237688594
2024,223228365,237688595
2024,223228366,237688596
2024,223228367,237688597
2024,224984974,239446020
2024,223228369,237688599
2024,224984975,239446021
2024,223228371,237688601
2024,223228372,237688602
2024,224984976,239446022
2024,224984977,239446023
2024,224984978,239446024
2024,224984979,239446025
2024,224984980,239446026
2024,224984981,239446027
2024,224984982,239446028
2024,224984983,239446029
2024,224984984,239446030
2024,224984985,239446031
2024,224984986,239446032
2024,224984987,239446033
2024,224984988,239446034
2024,224984989,239446034
2024,224984990,239446036
2024,224984991,239446035
2024,224984992,239446037
2024,224984993,239446038
2024,224984993,239446039
2024,224984993,239446040
2024,224984994,239446041
2024,224984995,239446042
2024,224984996,239446043
2024,224984997,239446044
2024,224984998,239446045
2024,224984999,239446046
2024,224985000,239446047
2024,224985001,239446048
2024,224985002,239446049
2024,224985003,239446050
2024,224985004,239446051
2024,224985005,239446052
2024,224985006,239446052
2024,224985007,239446053
2024,224985008,239446054
2024,224985009,239446055
2024,224985010,239446056
2024,224985011,239446057
2024,224985012,239446058
2024,224985013,239446059
2024,224985014,239446060
2024,224985015,239446061
2024,224985016,239446062
2024,224985017,239446063
2024,224985018,239446064
2024,224985019,239446065
2024,224985020,239446066
2024,224985020,239446067
2024,224985021,239446067
2024,224985022,239446068
2024,227060108,241517452
2024,224985024,239446070
2024,224985025,239446071
2024,224985025,239446072
2024,224985026,239446073
2024,224985026,239446074
2024,224985027,239446075
2024,224985028,239446075
2024,224985029,239446076
2024,224985030,239446077
2024,224985031,239446078
2024,224985032,239446078
2024,227060110,241517454
2024,227060110,241517455
2024,224985034,239446081
2024,224985035,239446082
2024,224985036,239446083
2024,224985037,239446084
2024,224985038,239446085
2024,224985039,239446086
2024,224985040,239446087
2024,224985041,239446088
2024,224985042,239446089
2024,224985043,239446090
2024,224985044,239446091
2024,224985045,239446092
2024,224985046,239446093
2024,224985047,239446094
2024,224985048,239446095
2024,224985049,239446096
2024,224985050,239446097
2024,224985051,239446098
2024,224985052,239446099
2024,224985053,239446100
2024,224985054,239446101
2024,224985055,239446102
2024,224985056,239446103
2024,224985057,239446104
2024,224985058,239446105
2024,224985059,239446106
2024,224985060,239446107
2024,224985061,239446108
2024,224985062,239446109
2024,224985063,239446110
2024,224985064,239446111
2024,224985065,239446112
2024,224985066,239446113
2024,224985067,239446114
2024,224985068,239446115
2024,224985069,239446116
2024,224985070,239446117
2024,224985070,239446118
2024,224985071,239446119
2024,224985071,239446120
2024,224985072,239446121
2024,224985073,239446122
2024,224985074,239446123
2024,224985075,239446124
2024,224985076,239446125
2024,224985077,239446126
2024,224985078,239446127
2024,224985079,239446128
2024,224985080,239446129
2024,224985081,239446130
2024,224985082,239446131
2024,224985083,239446132
2024,224985084,239446133
2024,224985085,239446134
2024,224985086,239446135
2024,224985087,239446136
2024,224985088,239446136
2024,224985089,239446137
2024,224985090,239446138
2024,224985090,239446139
2024,224985091,239446140
2024,224985092,239446141
2024,224985093,239446142
2024,224985094,239446143
2024,224985095,239446144
2024,224985096,239446145
2024,224985097,239446146
2024,227060112,241517457
2024,224985099,239446148
2024,224985100,239446149
2024,227060113,241517458
2024,227060113,241517459
2024,224985102,239446152
2024,224985102,239446153
2024,224985102,239446154
2024,224985103,239446155
2024,224985104,239446156
2024,224985105,239446157
2024,224985106,239446158
2024,224985107,239446159
2024,224985108,239446160
2024,227060114,241517460
2024,227060115,241517460
2024,224985111,239446162
2024,224985112,239446163
2024,224985113,239446164
2024,224985114,239446165
2024,224985115,239446166
2024,224985116,239446167
2024,224985117,239446168
2024,224985118,239446169
2024,224985119,239446170
2024,224985120,239446171
2024,224985121,239446172
2024,224985122,239446173
2024,224985123,239446174
2024,224985124,239446175
2024,224985125,239446176
2024,224985126,239446177
2024,224985127,239446178
2024,224985128,239446179
2024,224985129,239446180
2024,224985130,239446180
2024,224985131,239446181
2024,224985132,239446182
2024,224985132,239446183
2024,224985133,239446182
2024,224985133,239446183
2024,224985134,239446184
2024,224985135,239446185
2024,224985136,239446186
2024,224985137,239446187
2024,224985137,239446188
2024,224985138,239446189
2024,224985139,239446190
2024,224985140,239446191
2024,224985141,239446192
2024,224985141,239446193
2024,224985142,239446194
2024,224985142,239446195
2024,224985143,239446196
2024,224985144,239446197
2024,224985145,239446198
2024,224985146,239446199
2024,224985147,239446199
2024,224985148,239446200
2024,224985149,239446201
2024,227060116,241517462
2024,227060117,241517461
2024,227060117,241517462
2024,227060118,241517462
2024,227060119,241517462
2024,224985154,239446204
2024,224985154,239446205
2024,224985154,239446206
2024,224985155,239446207
2024,227060120,241517463
2024,227060120,241517464
2024,224985157,239446210
2024,224985158,239446211
2024,224985159,239446212
2024,224985160,239446213
2024,227060121,241517465
2024,224985162,239446215
2024,224985163,239446216
2024,227060122,241517466
2024,227060122,241517467
2024,224985165,239446219
2024,224985166,239446220
2024,224985167,239446221
2024,224985168,239446222
2024,224985169,239446223
2024,224985170,239446224
2024,224985171,239446225
2024,224985172,239446226
2024,224985173,239446227
2024,224985174,239446228
2024,224985175,239446229
2024,224985176,239446230
2024,224985177,239446231
2024,227060123,241517468
2024,227060124,241517469
2024,224985180,239446234
2024,224985181,239446235
2024,224985182,239446235
2024,227060125,241517470
2024,224985184,239446237
2024,224985185,239446238
2024,209784543,224257276
2024,209784563,224257296
2024,209784578,224257313
2024,209784595,224257334
2024,209784595,224257335
2024,209784596,224257335
2024,209784597,224257335
2024,209784604,224257344
2024,209784622,224257363
2024,209784637,224257378
2024,209784657,224257400
2024,209784688,224257427
2024,209784701,224257444
2024,209784735,224257475
2024,209784735,224257476
2024,209784768,224257513
2024,209784785,224257529
2024,209784795,224257539
2024,209784801,224257545
2024,209784801,224257546
2024,209784807,224257554
2024,209784809,224257556
2024,209784822,224257572
2024,209784823,224257573
2024,209784824,224257570
2024,209784826,224257570
2024,209784841,224257591
2024,209784855,224257606
2024,209784870,224257621
2024,209784871,224257621
2024,209784888,224257638
2024,209784906,224257655
2024,209784916,224257667
2024,209784936,224257689
2024,209784966,224257719
2024,209784992,224257746
2024,209784993,224257746
2024,209785034,224257783
2024,209785081,224257829
2024,211422243,225884596
2024,211422262,225884617
2024,209785178,224257911
2024,209785224,224257961
2024,209785270,224258000
2024,209785326,224258056
2024,209785326,224258058
2024,209785327,224258057
2024,209785371,224258102
2024,209785410,224258145
2024,209785410,224258146
