data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2024,215741563,220610454,26,
2024,215741564,220610455,21,
2024,215741565,220610456,26,
2024,215741573,220610464,15,
2024,215741575,220610466,18,
2024,215741578,220610469,19,
2024,215741579,220610470,26,
2024,215741583,220610474,1,
2024,215741585,220610476,4,
2024,215741586,220610477,4,
2024,215741594,220610483,1,
2024,215741612,220610496,26,
2024,215741617,220610502,18,
2024,215741626,220610509,3,
2024,215741628,220610511,1,
2024,215741631,220610513,24,
2024,215741634,220610516,1,
2024,215741635,220610516,1,
2024,215741640,220610521,1,
2024,215741641,220610522,19,
2024,215741642,220610523,3,
2024,215741647,220610526,3,
2024,215741648,220610527,16,
2024,215741658,220610537,16,
2024,215741665,220610544,17,
2024,215741665,220610545,5,
2024,215741667,220610547,17,
2024,215741668,220610548,1,
2024,215741672,220610552,18,
2024,215741677,220610556,26,
2024,215741679,220610558,18,
2024,215741681,220610560,3,
2024,215741682,220610561,21,
2024,215741695,220610573,24,
2024,215741697,220610575,18,
2024,215741699,220610577,3,
2024,215741700,220610577,18,
2024,215741701,220610578,14,
2024,215741717,220610594,9,
2024,215741718,220610595,24,
2024,215741719,220610595,24,
2024,215741720,220610595,24,
2024,215741721,220610595,24,
2024,215741722,220610596,18,
2024,215741722,220610597,18,
2024,215741722,220610598,18,
2024,215741723,220610596,18,
2024,215741723,220610597,18,
2024,215741723,220610598,18,
2024,215741727,220610601,3,
2024,215741729,220610603,20,
2024,215741735,220610608,16,
2024,215741736,220610608,16,
2024,215741739,220610611,24,
2024,215741744,220610615,1,
2024,215741744,220610616,1,
2024,215741745,220610617,3,
2024,215741747,220610619,24,
2024,215741748,220610619,24,
2024,215741749,220610619,24,
2024,215741750,220610619,24,
2024,215741755,220610624,16,
2024,215741775,220610643,7,
2024,219168201,224017965,5,
2024,215741780,220610648,3,
2024,215741793,220610663,24,
2024,215741796,220610666,5,
2024,215741797,220610667,3,
2024,215741798,220610668,3,
2024,215741802,220610672,15,
2024,215741809,220610678,24,
2024,215741810,220610678,24,
2024,215741819,220610687,24,
2024,215741824,220610691,3,
2024,215741825,220610692,18,
2024,215741826,220610692,18,
2024,215741828,220610692,18,
2024,215741830,220610694,1,
2024,215741831,220610694,1,
2024,215741836,220610699,24,
2024,215741841,220610704,17,
2024,215741846,220610708,3,
2024,215741850,220610713,3,
2024,215741853,220610716,15,
2024,215741855,220610718,18,
2024,215741855,220610719,18,
2024,215741859,220610723,19,
2024,219168203,224017967,1,
2024,215741211,220610138,16,
2024,215741217,220610143,24,
2024,215741218,220610143,24,
2024,215741219,220610144,3,
2024,215741227,220610151,21,
2024,215741231,220610155,17,
2024,215741232,220610155,17,
2024,215741236,220610159,18,
2024,215741237,220610160,3,
2024,215741244,220610167,15,
2024,215741245,220610167,16,
2024,215741272,220610190,3,
2024,215741275,220610193,18,
2024,215741277,220610195,18,
2024,215741282,220610200,3,
2024,215741283,220610201,3,
2024,219168205,224017969,18,
2024,215741293,220610209,24,
2024,215741299,220610214,3,
2024,215741308,220610223,24,
2024,215741309,220610223,24,
2024,215741316,220610230,3,
2024,215741321,220610234,24,
2024,215741322,220610234,24,
2024,215741324,220610236,3,
2024,215741324,220610237,13,
2024,215741327,220610240,22,
2024,219168206,224017970,3,
2024,215741338,220610250,1,
2024,215741339,220610250,1,
2024,219168207,224017971,18,
2024,215741344,220610255,9,
2024,215741345,220610256,3,
2024,215741346,220610257,18,
2024,215741357,220610267,24,
2024,215741357,220610268,24,
2024,215741359,220610269,17,
2024,215741369,220610278,17,
2024,215741369,220610279,10,
2024,215741373,220610283,24,
2024,215741374,220610284,21,
2024,215741375,220610285,19,
2024,215741376,220610286,18,
2024,215741377,220610286,18,
2024,215741380,220610289,3,
2024,215741393,220610300,18,
2024,215741403,220610309,5,
2024,215741405,220610311,19,
2024,215741411,220610317,17,
2024,215741414,220610320,3,
2024,215741416,220610322,21,
2024,219593523,224445125,19,
2024,215741428,220610334,16,
2024,215741438,220610342,18,
2024,215741442,220610346,18,
2024,215741443,220610346,18,
2024,215741447,220610349,3,
2024,215741448,220610350,1,
2024,215741449,220610350,1,
2024,215741466,220610366,26,
2024,215741472,220610371,3,
2024,215741473,220610372,9,
2024,215741474,220610372,9,
2024,215741475,220610372,9,
2024,215741476,220610372,9,
2024,215741481,220610376,18,
2024,215741482,220610377,17,
2024,215741484,220610379,3,
2024,215741484,220610380,13,
2024,215741485,220610381,3,
2024,215741487,220610383,13,
2024,215741488,220610383,19,
2024,215741518,220610409,26,
2024,219168218,224017981,24,
2024,219168225,224017987,3,
2024,219168227,224017989,18,
2024,219168231,224017994,21,
2024,219168232,224017995,24,
2024,219168235,224017998,1,
2024,219168239,224018002,7,
2024,219168240,224018003,5,
2024,219168277,224018038,18,
2024,219168289,224018053,3,
2024,219168290,224018054,3,
2024,219168293,224018057,1,
2024,219168296,224018060,21,
2024,219168303,224018066,17,
2024,219168308,224018071,1,
2024,219168309,224018071,18,
2024,219168316,224018078,3,
2024,219168324,224018085,3,
2024,219168333,224018094,18,
2024,219168339,224018099,3,
2024,219168340,224018100,24,
2024,219168344,224018103,18,
2024,219168358,224018115,18,
2024,219168363,224018119,3,
2024,219168364,224018120,5,
2024,219168365,224018121,3,
2024,219168367,224018123,9,
2024,219168368,224018124,3,
2024,219168371,224018127,18,
2024,219168374,224018130,16,
2024,219168374,224018131,16,
2024,219168378,224018135,21,
2024,219593526,224445129,3,
2024,219168386,224018142,3,
2024,219168400,224018155,18,
2024,219168400,224018156,25,
2024,219168401,224018155,25,
2024,219168401,224018156,18,
2024,219168409,224018164,24,
2024,219168413,224018168,18,
2024,219168413,224018169,18,
2024,219168414,224018168,18,
2024,219168414,224018169,18,
2024,219168415,224018168,18,
2024,219168415,224018169,18,
2024,219593528,224445131,3,
2024,219168418,224018174,24,
2024,219168418,224018175,24,
2024,219168419,224018176,3,
2024,219168424,224018181,18,
2024,219168426,224018183,26,
2024,219168427,224018184,3,
2024,219168431,224018187,17,
2024,219168433,224018189,21,
2024,219168435,224018191,3,
2024,219168443,224018199,3,
2024,219168444,224018200,15,
2024,219168445,224018200,24,
2024,219168446,224018200,15,
2024,219168449,224018203,3,
2024,219168454,224018208,3,
2024,219168468,224018221,16,
2024,219168474,224018226,17,
2024,219168474,224018227,16,
2024,219168475,224018226,18,
2024,219168475,224018227,18,
2024,219168476,224018226,18,
2024,219168476,224018227,18,
2024,219168477,224018228,16,
2024,219168480,224018233,3,
2024,219168486,224018239,3,
2024,219168487,224018240,19,
2024,219168488,224018240,17,
2024,228960237,233816000,16,
2024,219168494,224018246,24,
2024,219168496,224018248,3,
2024,219168517,224018266,17,
2024,219168519,224018268,19,
2024,219168524,224018273,22,
2024,219168539,224018290,1,
2024,219168556,224018307,24,
2024,219168561,224018311,14,
2024,219168572,224018321,3,
2024,219168578,224018326,1,
2024,219168584,224018332,15,
2024,219168586,224018334,26,
2024,219168587,224018335,1,
2024,219168588,224018336,21,
2024,219168589,224018336,5,
2024,219168590,224018336,5,
2024,219168597,224018341,17,
2024,219168599,224018343,1,
2024,219168606,224018349,24,
2024,231126731,235979333,16,
2024,231126731,235979334,16,
2024,231126731,235979335,16,
2024,231126731,235979336,16,
2024,231126731,235979337,16,
2024,219168614,224018359,21,
2024,219168618,224018363,26,
2024,219168619,224018364,3,
2024,219593534,224445140,14,
2024,219593534,224445141,14,
2024,219168629,224018375,24,
2024,219168630,224018376,18,
2024,219168634,224018381,3,
2024,219168635,224018381,18,
2024,219168636,224018381,18,
2024,219168639,224018384,3,
2024,219168641,224018386,18,
2024,219168642,224018386,18,
2024,219168643,224018387,13,
2024,219168654,224018397,3,
2024,219168663,224018409,19,
2024,219168665,224018411,18,
2024,219168668,224018413,18,
2024,219168669,224018414,16,
2024,219168673,224018417,14,
2024,219168696,224018437,18,
2024,219168707,224018447,26,
2024,219168708,224018447,5,
2024,231126733,235979338,24,
2024,219168719,224018460,15,
2024,219168734,224018475,17,
2024,219168738,224018479,3,
2024,219168742,224018483,3,
2024,219168744,224018485,24,
2024,219168748,224018489,18,
2024,219168766,224018507,3,
2024,219168769,224018510,3,
2024,219168770,224018511,16,
2024,219168771,224018511,16,
2024,219168773,224018511,16,
2024,219168774,224018512,26,
2024,219168787,224018523,3,
2024,219168791,224018527,3,
2024,219168794,224018530,26,
2024,219168801,224018537,13,
2024,219168801,224018538,25,
2024,219168802,224018537,25,
2024,219168802,224018538,13,
2024,219168803,224018539,3,
2024,219168805,224018541,24,
2024,219168810,224018546,3,
2024,219593544,224445149,24,
2024,219593545,224445149,24,
2024,219168811,224018547,17,
2024,219168822,224018557,21,
2024,219168836,224018571,18,
2024,219168845,224018579,19,
2024,219168846,224018580,3,
2024,219168847,224018581,18,
2024,219168851,224018584,21,
2024,219168863,224018596,14,
2024,219168877,224018607,7,
2024,219593547,224445152,24,
2024,219168887,224018617,16,
2024,219168891,224018621,16,
2024,219168895,224018624,24,
2024,219168896,224018625,24,
2024,219168902,224018630,13,
2024,219168902,224018631,17,
2024,219168905,224018634,18,
2024,219168907,224018636,15,
2024,219168911,224018640,3,
2024,219168912,224018641,17,
2024,219168921,224018649,24,
2024,219168921,224018650,24,
2024,219168929,224018658,18,
2024,219168938,224018669,26,
2024,219168941,224018671,9,
2024,219168953,224018683,18,
2024,219168959,224018689,19,
2024,219593549,224445154,16,
2024,219168970,224018698,24,
2024,219168971,224018698,24,
2024,219168980,224018708,25,
2024,219168980,224018709,4,
2024,219168981,224018708,3,
2024,219168981,224018709,25,
2024,219168999,224018722,17,
2024,219593552,224445156,18,
2024,219169004,224018726,3,
2024,219169009,224018730,3,
2024,219169015,224018736,16,
2024,219169016,224018737,3,
2024,219169018,224018739,21,
2024,219169019,224018740,18,
2024,219169020,224018740,18,
2024,219169022,224018742,17,
2024,219169023,224018743,18,
2024,219169024,224018744,24,
2024,219169025,224018744,24,
2024,219593554,224445157,18,
2024,219169026,224018745,21,
2024,219169027,224018746,21,
2024,219169029,224018748,17,
2024,219169039,224018757,18,
2024,219169041,224018759,18,
2024,219169045,224018763,24,
2024,219169049,224018767,19,
2024,219169050,224018768,9,
2024,219169053,224018771,15,
2024,219169055,224018773,3,
2024,219169056,224018773,1,
2024,219169075,224018792,3,
2024,219169076,224018793,17,
2024,219169077,224018793,19,
2024,219169083,224018800,18,
2024,219169097,224018813,18,
2024,219169107,224018823,24,
2024,219169111,224018827,3,
2024,219593586,224445184,18,
2024,219593589,224445187,16,
2024,219593592,224445190,18,
2024,219593603,224445199,17,
2024,219593609,224445205,24,
2024,219593616,224445212,18,
2024,219593632,224445229,7,
2024,219593640,224445238,24,
2024,219593646,224445244,18,
2024,219593650,224445248,3,
2024,219593658,224445255,19,
2024,219593661,224445258,3,
2024,219593666,224445263,3,
2024,219593672,224445268,18,
2024,219593672,224445269,16,
2024,219593675,224445271,3,
2024,219593678,224445274,24,
2024,223815438,228648235,1,
2024,219593703,224445297,21,
2024,219593708,224445302,1,
2024,219593717,224445311,3,
2024,219593720,224445314,24,
2024,219593729,224445323,6,
2024,219593735,224445329,15,
2024,219593747,224445339,3,
2024,219593759,224445349,9,
2024,219593759,224445350,16,
2024,219593759,224445351,16,
2024,221448623,226293554,3,
2024,219593784,224445375,24,
2024,219593793,224445384,16,
2024,231126734,235979339,24,
2024,219593827,224445410,18,
2024,219593829,224445412,16,
2024,219593841,224445424,26,
2024,219593847,224445430,3,
2024,219593854,224445437,3,
2024,219593856,224445439,3,
2024,219593859,224445442,18,
2024,219593860,224445442,24,
2024,219593861,224445442,24,
2024,219593887,224445471,18,
2024,219593897,224445481,24,
2024,219593898,224445481,24,
2024,219593900,224445483,16,
2024,219593906,224445488,14,
2024,219593907,224445488,14,
2024,219593909,224445488,24,
2024,219593910,224445488,24,
2024,219593911,224445488,24,
2024,219593913,224445490,16,
2024,219593914,224445490,16,
2024,219593919,224445495,3,
2024,219593921,224445497,3,
2024,219593922,224445497,1,
2024,219169118,224018834,24,
2024,219593930,224445505,24,
2024,219593942,224445517,21,
2024,219593945,224445520,18,
2024,219593946,224445520,18,
2024,219593947,224445520,18,
2024,219593965,224445541,17,
2024,219593968,224445545,3,
2024,219593969,224445545,1,
2024,219593971,224445546,18,
2024,219593980,224445555,8,
2024,219593982,224445557,16,
2024,219593983,224445558,17,
2024,219593997,224445572,26,
2024,219593999,224445574,3,
2024,219594001,224445576,16,
2024,219594002,224445576,16,
2024,219594004,224445578,24,
2024,219594019,224445594,24,
2024,219594021,224445596,18,
2024,219594024,224445599,14,
2024,219594028,224445603,3,
2024,219594030,224445605,18,
2024,219594031,224445607,16,
2024,219594033,224445609,3,
2024,219594046,224445622,3,
2024,219594048,224445624,15,
2024,219594063,224445636,24,
2024,219594063,224445637,24,
2024,219594079,224445652,1,
2024,219594084,224445656,26,
2024,219594089,224445662,24,
2024,219594092,224445665,1,
2024,219594099,224445672,3,
2024,219594101,224445674,21,
2024,219594102,224445674,20,
2024,219594109,224445681,18,
2024,219594112,224445684,18,
2024,219594128,224445700,21,
2024,219594129,224445701,16,
2024,219594131,224445705,3,
2024,228960245,233816013,18,
2024,228960246,233816013,18,
2024,219594142,224445714,26,
2024,219594153,224445724,21,
2024,219594161,224445731,18,
2024,219594175,224445744,24,
2024,219594186,224445756,18,
2024,219594210,224445780,18,
2024,219594227,224445798,24,
2024,219594242,224445811,3,
2024,219594247,224445816,24,
2024,219594249,224445818,3,
2024,223815455,228648253,21,
2024,219594254,224445823,24,
2024,223815460,228648258,9,
2024,219594280,224445849,16,
2024,219594290,224445859,16,
2024,219594294,224445863,16,
2024,219594297,224445867,26,
2024,219594330,224445899,24,
2024,219594335,224445903,18,
2024,219594338,224445906,17,
2024,219594341,224445908,1,
2024,219594343,224445910,24,
2024,219594350,224445915,16,
2024,219594360,224445921,18,
2024,219594361,224445922,3,
2024,219594363,224445924,3,
2024,219594364,224445925,24,
2024,223815466,228648264,18,
2024,219594372,224445934,3,
2024,219594381,224445943,4,
2024,219594382,224445944,6,
2024,219594395,224445956,3,
2024,219594397,224445958,16,
2024,219594406,224445965,18,
2024,219594407,224445965,18,
2024,219594408,224445965,18,
2024,219594409,224445965,18,
2024,219594413,224445969,18,
2024,219594413,224445970,18,
2024,219594413,224445971,18,
2024,219594413,224445972,18,
2024,219594413,224445973,18,
2024,219594413,224445974,18,
2024,219594414,224445975,3,
2024,219594416,224445977,18,
2024,219594418,224445978,3,
2024,219594424,224445984,18,
2024,219594426,224445986,24,
2024,219594442,224446002,24,
2024,219594449,224446009,1,
2024,219594462,224446022,24,
2024,219594473,224446033,3,
2024,223815470,228648269,24,
2024,219594483,224446042,24,
2024,221448633,226293566,3,
2024,219594487,224446046,18,
2024,221448634,226293567,18,
2024,219594510,224446067,1,
2024,223815473,228648272,5,
2024,219594514,224446070,21,
2024,219594514,224446071,25,
2024,219594515,224446070,25,
2024,219594515,224446071,21,
2024,219594517,224446073,24,
2024,219594530,224446086,18,
2024,219594533,224446090,26,
2024,219594535,224446092,3,
2024,219594537,224446094,3,
2024,219594539,224446096,18,
2024,219594540,224446097,18,
2024,219594542,224446099,16,
2024,219594544,224446101,18,
2024,219594545,224446102,18,
2024,219594546,224446103,21,
2024,219594550,224446107,18,
2024,219594551,224446108,26,
2024,219594557,224446114,24,
2024,219594558,224446115,21,
2024,219594565,224446122,14,
2024,219594567,224446124,18,
2024,219594573,224446130,24,
2024,219594582,224446140,9,
2024,219594585,224446143,18,
2024,219594599,224446156,24,
2024,219594600,224446157,3,
2024,219594604,224446161,18,
2024,219594608,224446165,1,
2024,219594616,224446173,16,
2024,219594617,224446174,3,
2024,219594635,224446193,21,
2024,219594652,224446207,3,
2024,219594655,224446209,3,
2024,219594656,224446210,16,
2024,219594660,224446214,24,
2024,219594661,224446214,24,
2024,219594662,224446214,24,
2024,223815488,228648286,3,
2024,219594677,224446229,3,
2024,219594678,224446230,24,
2024,219594679,224446230,24,
2024,228960252,233816019,18,
2024,228960252,233816020,18,
2024,219594702,224446253,16,
2024,219594703,224446254,19,
2024,219594712,224446262,18,
2024,219594713,224446263,17,
2024,219594714,224446264,1,
2024,219594717,224446267,17,
2024,219594721,224446271,3,
2024,219594722,224446272,18,
2024,219594723,224446273,3,
2024,221448649,226293583,26,
2024,221448661,226293595,8,
2024,221448664,226293597,18,
2024,221448679,226293610,16,
2024,221448683,226293614,18,
2024,221448685,226293616,17,
2024,221448687,226293618,3,
2024,221448688,226293619,24,
2024,221448697,226293626,24,
2024,221448698,226293626,24,
2024,221448734,226293662,18,
2024,221448735,226293663,15,
2024,221448736,226293664,24,
2024,221448736,226293665,24,
2024,221448754,226293683,18,
2024,221448782,226293710,21,
2024,221448795,226293723,3,
2024,221448802,226293730,1,
2024,221448804,226293732,24,
2024,221448813,226293740,3,
2024,221448814,226293741,18,
2024,221448817,226293744,18,
2024,221448817,226293745,18,
2024,224973357,229813715,24,
2024,221448821,226293750,17,
2024,221448826,226293754,18,
2024,223815514,228648311,18,
2024,223815515,228648311,18,
2024,221448830,226293757,16,
2024,221448831,226293757,18,
2024,223815518,228648314,24,
2024,223815519,228648314,24,
2024,223815520,228648314,24,
2024,223815521,228648314,24,
2024,223815522,228648314,24,
2024,221448848,226293769,20,
2024,221448852,226293773,16,
2024,221448859,226293780,21,
2024,221448867,226293788,3,
2024,221448916,226293836,24,
2024,221448918,226293838,1,
2024,221448924,226293844,21,
2024,221448928,226293848,3,
2024,221448961,226293881,3,
2024,221448993,226293911,22,
2024,221448995,226293913,3,
2024,228960253,233816021,3,
2024,221448996,226293914,1,
2024,221449008,226293926,18,
2024,221449009,226293926,18,
2024,221449011,226293928,26,
2024,221449014,226293931,18,
2024,223815538,228648330,16,
2024,221449018,226293935,18,
2024,221449019,226293935,18,
2024,223815546,228648336,21,
2024,223815549,228648339,18,
2024,221449052,226293965,24,
2024,221449053,226293966,24,
2024,221449055,226293968,24,
2024,221449059,226293970,18,
2024,221449060,226293970,3,
2024,221449069,226293978,11,
2024,221449069,226293979,16,
2024,221449071,226293980,15,
2024,221449073,226293982,17,
2024,221449090,226293999,3,
2024,221449094,226294003,18,
2024,221449118,226294027,24,
2024,221449128,226294037,16,
2024,221449149,226294058,21,
2024,221449153,226294062,24,
2024,223815582,228648370,21,
2024,221449160,226294069,3,
2024,221449161,226294070,3,
2024,224973362,229813720,18,
2024,221449169,226294078,3,
2024,223815591,228648377,17,
2024,221449177,226294083,5,
2024,221449178,226294084,24,
2024,221449181,226294086,3,
2024,221449188,226294092,18,
2024,221449189,226294093,18,
2024,221449189,226294094,18,
2024,223815595,228648380,21,
2024,221449197,226294102,16,
2024,221449209,226294114,18,
2024,221449210,226294114,18,
2024,221449211,226294114,19,
2024,221449213,226294115,24,
2024,221449215,226294117,3,
2024,221449217,226294119,17,
2024,221449221,226294122,16,
2024,223815612,228648398,18,
2024,221449226,226294126,3,
2024,221449238,226294138,1,
2024,224973364,229813722,18,
2024,221449239,226294139,18,
2024,221449240,226294139,18,
2024,221449241,226294139,18,
2024,221449243,226294141,21,
2024,221449259,226294155,24,
2024,223815631,228648415,5,
2024,221449271,226294164,22,
2024,221449272,226294164,17,
2024,221449276,226294168,18,
2024,221449280,226294172,16,
2024,221449284,226294176,18,
2024,221449287,226294179,16,
2024,221449287,226294180,16,
2024,221449288,226294181,3,
2024,221449289,226294182,3,
2024,221449293,226294185,18,
2024,221449299,226294190,3,
2024,221449311,226294202,18,
2024,221449323,226294214,21,
2024,221449350,226294239,21,
2024,221449359,226294247,24,
2024,221449360,226294247,24,
2024,221449363,226294250,21,
2024,221449370,226294257,17,
2024,221449379,226294265,24,
2024,223815655,228648440,16,
2024,221448875,226293796,18,
2024,221448876,226293797,26,
2024,221448885,226293806,24,
2024,223815666,228648452,1,
2024,221448894,226293814,17,
2024,221448897,226293816,18,
2024,223815690,228648476,17,
2024,223815710,228648495,3,
2024,223815717,228648502,26,
2024,223815723,228648508,16,
2024,223815731,228648516,17,
2024,223815740,228648525,3,
2024,223815803,228648582,18,
2024,223815902,228648679,15,
2024,223815911,228648688,3,
2024,223815914,228648691,13,
2024,223815915,228648691,5,
2024,223815916,228648691,21,
2024,223815955,228648732,17,
2024,223815956,228648732,22,
2024,223815962,228648738,24,
2024,223815965,228648741,21,
2024,223815971,228648747,18,
2024,221448901,226293820,16,
2024,223815984,228648760,16,
2024,223815996,228648770,3,
2024,223816024,228648800,7,
2024,223816028,228648804,18,
2024,223816040,228648823,14,
2024,223816041,228648823,14,
2024,223816042,228648823,14,
2024,223816043,228648823,14,
2024,223816065,228648847,24,
2024,223816070,228648851,16,
2024,223816094,228648876,24,
2024,223816103,228648882,21,
2024,223816118,228648895,18,
2024,223816141,228648923,24,
2024,223816154,228648937,19,
2024,223816174,228648953,18,
2024,223816187,228648963,24,
2024,223816213,228648990,18,
2024,223816234,228649009,16,
2024,223816234,228649010,16,
2024,223816234,228649011,16,
2024,223816243,228649020,3,
2024,223816265,228649038,18,
2024,223816273,228649044,18,
2024,223816277,228649049,18,
2024,224973372,229813730,24,
2024,224973372,229813731,18,
2024,223816294,228649064,15,
2024,223816330,228649096,21,
2024,223816347,228649113,18,
2024,223816351,228649116,9,
2024,223816354,228649119,9,
2024,223816354,228649120,9,
2024,223816354,228649121,9,
2024,223816413,228649176,24,
2024,223816460,228649228,3,
2024,223816498,228649264,17,
2024,223816510,228649275,3,
2024,223816514,228649279,18,
2024,223816515,228649279,18,
2024,223816518,228649282,3,
2024,223816523,228649287,18,
2024,223816593,228649355,21,
2024,223816601,228649366,3,
2024,223816619,228649383,3,
2024,223816665,228649429,26,
2024,223816681,228649448,3,
2024,223816682,228649448,24,
2024,223816694,228649462,3,
2024,223816695,228649462,22,
2024,223816741,228649512,1,
2024,223816751,228649523,24,
2024,223816779,228649549,3,
2024,231126736,235979342,18,
2024,223816858,228649623,26,
2024,223816922,228649695,24,
2024,223816923,228649695,24,
2024,223816924,228649695,24,
2024,223816958,228649726,16,
2024,223816962,228649730,17,
2024,223816986,228649756,18,
2024,223817027,228649795,3,
2024,223817054,228649821,3,
2024,223817072,228649839,21,
2024,223817100,228649866,24,
2024,223817114,228649881,24,
2024,223817124,228649892,18,
2024,223817139,228649906,24,
2024,223817140,228649906,18,
2024,223817141,228649906,24,
2024,223817144,228649908,24,
2024,223817165,228649932,24,
2024,223817170,228649937,5,
2024,223817183,228649949,18,
2024,223817210,228649973,21,
2024,223817251,228650011,24,
2024,223817261,228650022,16,
2024,223817264,228650025,3,
2024,223817268,228650029,3,
2024,223817271,228650032,18,
2024,223817272,228650032,18,
2024,223817273,228650032,18,
2024,223817291,228650051,24,
2024,223817322,228650078,21,
2024,223817332,228650090,18,
2024,223817350,228650106,24,
2024,223817360,228650119,18,
2024,223817389,228650149,3,
2024,223817468,228650223,26,
2024,223817471,228650225,16,
2024,223817501,228650254,18,
2024,224973391,229813748,17,
2024,224973392,229813748,24,
2024,223817557,228650304,9,
2024,223817561,228650307,3,
2024,223817567,228650313,21,
2024,223817579,228650324,18,
2024,223817622,228650360,18,
2024,223817622,228650361,18,
2024,223817622,228650362,18,
2024,223817622,228650363,18,
2024,223817622,228650364,18,
2024,223817622,228650365,18,
2024,223817623,228650360,18,
2024,223817623,228650361,18,
2024,223817623,228650362,18,
2024,223817623,228650363,18,
2024,223817623,228650364,18,
2024,223817623,228650365,18,
2024,223817626,228650368,24,
2024,223817632,228650374,17,
2024,223817637,228650378,3,
2024,223817720,228650460,24,
2024,228960263,233816029,1,
2024,223817803,228650540,18,
2024,223817819,228650555,26,
2024,223817870,228650604,21,
2024,223817883,228650614,18,
2024,223817884,228650614,18,
2024,223817885,228650614,18,
2024,223817893,228650622,3,
2024,223817923,228650652,24,
2024,223817933,228650662,24,
2024,223817939,228650668,24,
2024,223817940,228650668,24,
2024,223817941,228650668,24,
2024,223817944,228650671,18,
2024,224973410,229813762,17,
2024,224973411,229813762,17,
2024,224973412,229813762,18,
2024,224973413,229813762,18,
2024,224973414,229813762,18,
2024,223817954,228650681,21,
2024,223817986,228650709,21,
2024,223817987,228650710,16,
2024,223817988,228650710,24,
2024,223817999,228650720,26,
2024,223818000,228650720,16,
2024,223818014,228650734,16,
2024,223818016,228650736,24,
2024,223818017,228650737,15,
2024,223818018,228650737,15,
2024,223818032,228650749,3,
2024,223818035,228650752,16,
2024,223818045,228650760,1,
2024,223818046,228650761,18,
2024,223818049,228650764,16,
2024,223818058,228650775,16,
2024,223818059,228650775,16,
2024,223818061,228650777,24,
2024,224973427,229813777,25,
2024,224973427,229813778,18,
2024,224973428,229813777,18,
2024,224973428,229813778,25,
2024,224973431,229813781,1,
2024,224973444,229813795,18,
2024,224973455,229813808,15,
2024,224973511,229813861,1,
2024,224973516,229813865,24,
2024,224973519,229813868,18,
2024,224973529,229813877,18,
2024,224973548,229813893,16,
2024,224973549,229813893,16,
2024,224973562,229813906,17,
2024,224973563,229813906,11,
2024,224973577,229813919,3,
2024,224973589,229813931,19,
2024,224973591,229813933,5,
2024,224973602,229813942,18,
2024,224973604,229813944,3,
2024,224973622,229813961,18,
2024,224973625,229813964,24,
2024,224973626,229813964,24,
2024,224973630,229813969,16,
2024,224973636,229813974,1,
2024,224973648,229813985,16,
2024,224973649,229813985,16,
2024,224973652,229813988,24,
2024,224973666,229814001,3,
2024,224973668,229814003,15,
2024,224973690,229814025,18,
2024,224973703,229814038,21,
2024,224973711,229814046,17,
2024,224973714,229814049,3,
2024,224973718,229814053,21,
2024,224973729,229814064,8,
2024,224973731,229814066,5,
2024,224973740,229814073,18,
2024,224973741,229814074,21,
2024,224973744,229814077,18,
2024,224973752,229814085,24,
2024,224973754,229814087,3,
2024,224973756,229814089,16,
2024,224973759,229814092,17,
2024,224973761,229814094,18,
2024,224973764,229814097,9,
2024,224973772,229814105,18,
2024,224973773,229814105,18,
2024,224973790,229814119,3,
2024,224973797,229814126,17,
2024,224973798,229814126,3,
2024,224973808,229814135,19,
2024,224973809,229814136,1,
2024,224973811,229814138,3,
2024,224973813,229814140,1,
2024,224973816,229814143,11,
2024,224973817,229814143,11,
2024,224973823,229814152,21,
2024,224973825,229814154,24,
2024,224973835,229814163,18,
2024,224973852,229814179,21,
2024,224973859,229814186,1,
2024,224973875,229814202,3,
2024,224973876,229814203,18,
2024,224973890,229814216,9,
2024,224973898,229814223,24,
2024,224973916,229814239,3,
2024,224973917,229814240,3,
2024,224973922,229814244,3,
2024,224973934,229814256,24,
2024,224973937,229814259,24,
2024,224973937,229814260,24,
2024,224973954,229814274,18,
2024,224973959,229814278,18,
2024,224973971,229814290,17,
2024,224973972,229814290,5,
2024,224973986,229814303,26,
2024,224973998,229814313,26,
2024,224974003,229814317,24,
2024,224974018,229814332,26,
2024,224974029,229814343,16,
2024,224974031,229814345,3,
2024,224974046,229814361,8,
2024,224974055,229814370,3,
2024,224974072,229814386,3,
2024,224974087,229814402,1,
2024,224974093,229814407,24,
2024,224974100,229814415,3,
2024,224974123,229814432,3,
2024,231126740,235979345,5,
2024,224974131,229814442,18,
2024,224974145,229814454,24,
2024,224974147,229814456,24,
2024,224974155,229814463,3,
2024,224974157,229814465,24,
2024,224974181,229814488,24,
2024,224974182,229814488,24,
2024,224974204,229814511,24,
2024,228960272,233816038,18,
2024,228960273,233816039,3,
2024,224974235,229814544,22,
2024,224974244,229814553,3,
2024,228960275,233816041,19,
2024,224974250,229814558,18,
2024,224974256,229814564,14,
2024,224974264,229814571,7,
2024,224974282,229814588,21,
2024,228960278,233816044,18,
2024,224974307,229814610,24,
2024,228960280,233816047,16,
2024,228960280,233816048,16,
2024,224974332,229814634,1,
2024,224974345,229814648,26,
2024,224974349,229814651,18,
2024,224974357,229814658,20,
2024,224974385,229814682,3,
2024,224974387,229814684,3,
2024,224974394,229814692,18,
