data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2024,181156680,3,10000,2024-02-09,
2024,181156681,3,1,2024-02-09,
2024,181156682,3,1,,
2024,181156682,26,400,,
2024,181156682,27,1,,
2024,181156682,36,279,,
2024,181156683,31,600,,
2024,181156685,10,,,
2024,181156686,63,100,,
2024,181156687,10,,,
2024,181156687,11,1,,
2024,181156688,10,,,
2024,181156688,11,1,,
2024,181156689,3,26000,,
2024,181156690,20,60,,
2024,181156690,51,0,,
2024,181156691,19,735,,
2024,181156692,3,1,,
2024,181156694,8,50,,
2024,181156695,16,550,,
2024,181156695,45,50,,
2024,181156696,16,500,,
2024,181156696,17,2000,,
2024,181156696,63,200,,
2024,185267317,8,215,,
2024,182624348,29,1000,,
2024,181156700,3,1,2024-02-11,
2024,181156701,2,509,,
2024,181156703,3,1,,
2024,181156704,16,20,,
2024,181156704,62,500,,
2024,181156705,29,2000,,
2024,181156705,63,2000,,
2024,181156706,16,4000,,
2024,181156707,26,500,,
2024,181156708,11,1,,
2024,181156709,35,2000,,
2024,181156710,10,,,
2024,181156711,8,612,,
2024,181156712,63,50,,
2024,182624349,63,3650,,
2024,182624349,64,900,,
2024,182624350,3,100000,,
2024,182624350,36,20000,,
2024,199164719,10,,,
2024,181156713,10,,,
2024,181156714,6,400,,
2024,181156714,63,50,,
2024,181156716,19,408,,
2024,183824123,10,,,
2024,181156717,63,3000,,
2024,181156718,31,1000,,
2024,181156719,3,1,2024-02-13,
2024,181156720,3,1,2024-02-22,
2024,181156721,3,1,,
2024,181156722,38,25,,
2024,181156723,63,50,,
2024,181156724,63,1350,,
2024,181156725,10,,,
2024,181613742,63,1,,
2024,181613743,8,1,,
2024,181613744,3,900,,
2024,181613745,7,15,,
2024,181613745,16,10,,
2024,181613746,38,380,,
2024,181613747,42,10,,
2024,181613748,63,1,,
2024,181613750,63,4300,,
2024,181613750,64,12000,,
2024,181613751,63,75,,
2024,181613752,9,0,,
2024,181613752,51,0,,
2024,181613753,26,400,,
2024,181613753,63,100,,
2024,181613754,16,1,,
2024,181613756,3,5000,,
2024,181613757,19,20,,
2024,181613760,3,1000,,
2024,181613760,42,30000,,
2024,181613761,36,50,,
2024,181613762,29,50,,
2024,181613764,3,1,2024-02-15,
2024,181613765,3,1,,
2024,181613766,63,250,,
2024,181613767,49,1,,
2024,181613768,3,1,,
2024,182833359,63,1,,
2024,182833360,63,1,,
2024,181613773,63,273,,
2024,181613775,63,100,,
2024,181613776,3,1,2024-02-16,
2024,181613777,3,1,,
2024,181613778,17,500,,
2024,181613781,37,266,,
2024,181613782,63,1,2024-02-16,
2024,181613783,63,1,,
2024,182833362,63,1,,
2024,181613790,37,10000,,
2024,181613792,17,3500,,
2024,181613793,3,1,,
2024,181613795,3,1,2024-02-18,
2024,181613795,13,1,2024-02-18,
2024,181613796,3,1,,
2024,181613796,13,1,,
2024,182833364,10,,,
2024,181613798,3,12000,,
2024,182833366,63,3,,
2024,181613802,24,1,2024-02-18,
2024,181613803,63,20,,
2024,181613804,63,2000,,
2024,181613805,3,5000,,
2024,181613806,63,1,,
2024,181613809,63,700,,
2024,181613811,63,800,,
2024,181613812,59,900,,
2024,182833367,63,1,,
2024,181613814,63,300,,
2024,181613815,63,3000,,
2024,181613816,6,205,,
2024,181613817,2,1,,
2024,181613820,10,,,
2024,182833368,3,1,,
2024,181613822,3,1,2024-02-21,
2024,181613823,3,1,,
2024,181613824,2,86,,
2024,181613826,20,100,,
2024,181613827,3,600,,
2024,182833369,16,60,,
2024,182833370,63,1,,
2024,182833371,63,1,,
2024,181613832,47,0,,
2024,181613833,7,1,,
2024,182833372,63,1,,
2024,181613840,63,1,,
2024,181613841,63,3,,
2024,182833374,13,3457,,
2024,182833375,63,1,,
2024,182833376,63,1,,
2024,182833377,63,1,,
2024,182833378,63,1,,
2024,181613851,2,61,,
2024,182833379,63,1,,
2024,182833380,63,1,,
2024,182833381,63,1,,
2024,181613859,7,180,,
2024,181613859,58,400,,
2024,181613861,63,3000,,
2024,181613864,3,1,2024-02-22,
2024,182833384,63,1,,
2024,181613868,63,70,,
2024,181613874,36,3,,
2024,181613875,35,500,,
2024,181613876,63,1500,,
2024,181613879,6,1,,
2024,181613879,61,300,,
2024,181613879,63,1,,
2024,182833386,10,,,
2024,181613885,16,1,,
2024,181613887,24,1,2024-02-25,
2024,181613888,24,1,,
2024,181613889,26,680,,
2024,181613889,36,1000,,
2024,181613889,61,2600,,
2024,181613889,63,480,,
2024,181613892,63,0,,
2024,182833387,63,1,,
2024,181613908,3,15000,,
2024,181613912,6,500,,
2024,181613912,61,700,,
2024,181613912,63,1000,,
2024,182833388,63,1,,
2024,181613917,38,200,,
2024,181613917,42,230,,
2024,181613920,57,1,,
2024,181613921,24,3500,,
2024,181613923,63,11,,
2024,181613925,3,2500,2024-02-27,
2024,181613926,61,800,2024-02-27,
2024,181613927,61,800,,
2024,181613932,63,702,,
2024,182833390,63,1,,
2024,181613935,20,4400,,
2024,182833391,63,400,,
2024,181613943,38,500,,
2024,181613944,63,1500,,
2024,182833394,63,1,,
2024,181613949,3,30000,2024-02-29,
2024,181613950,3,30000,,
2024,181613953,63,30,,
2024,181613955,63,1,,
2024,182833396,8,2,,
2024,182833397,3,1,,
2024,182833398,17,2700,,
2024,182833398,20,100,,
2024,182833399,36,950,,
2024,182833399,43,300,,
2024,182833399,45,300,,
2024,182833399,63,200,,
2024,182833400,37,200,,
2024,182833401,63,220,,
2024,182833402,63,1,,
2024,182833403,43,200,,
2024,182833404,3,1,,
2024,182833405,63,1,,
2024,182833407,24,1,2024-03-04,
2024,182833408,3,5000,2024-03-04,
2024,182833409,3,5000,,
2024,182833410,9,0,,
2024,182833411,63,400,,
2024,182833412,63,50,,
2024,182833413,36,400,,
2024,182833413,54,180,,
2024,182833414,3,5000,2024-03-04,
2024,182833414,64,2500,2024-03-04,
2024,182833415,10,,,
2024,182833416,3,5000,,
2024,182833416,64,2500,,
2024,182833417,61,300,,
2024,182833418,3,500,2024-03-04,
2024,182833419,3,500,,
2024,182833420,8,7,,
2024,182833421,8,50,,
2024,182833422,63,1,,
2024,182833423,36,1050,,
2024,182833424,63,1,,
2024,182833425,42,650,,
2024,182833426,36,1,,
2024,182833426,45,1,,
2024,182833426,63,610,,
2024,182833427,63,1,,
2024,182833428,3,1,2024-03-05,
2024,182833430,3,250,,
2024,182833431,8,3,,
2024,188178681,20,1900,,
2024,182833433,63,1,,
2024,182833435,27,1,,
2024,182833435,60,50,,
2024,182833435,64,314,,
2024,182833436,63,3181,,
2024,182833437,16,1,,
2024,182833438,63,31,,
2024,182833439,20,5,,
2024,182833440,63,1,,
2024,182833441,38,14000,2024-03-07,
2024,182833442,10,,,
2024,182833443,3,8000,,
2024,182833444,63,1,,
2024,185650157,63,1,,
2024,185650158,36,1000,,
2024,185650158,63,31,,
2024,182833447,8,9,,
2024,182833448,63,50,,
2024,182833449,63,65,2024-03-08,
2024,182833450,63,65,,
2024,182833451,63,8000,,
2024,182833452,36,800,,
2024,182833453,63,1,,
2024,182833454,63,500,,
2024,182833455,3,1,,
2024,182833456,63,1,,
2024,182833457,63,1,,
2024,182833458,63,300,,
2024,182833459,42,50,,
2024,182833460,54,449,,
2024,182833460,61,2397,,
2024,182833461,63,1,,
2024,182833462,20,2250,,
2024,182833463,38,1,,
2024,182833464,35,400,,
2024,182833465,63,1,,
2024,182833467,3,1,,
2024,182833468,9,0,,
2024,182833468,25,600,,
2024,182833468,51,0,,
2024,182833469,63,1,,
2024,182833470,3,3600,,
2024,182833471,38,17,,
2024,182833472,63,1,,
2024,182833473,63,250,,
2024,184296958,63,1,,
2024,182833475,36,400,,
2024,182833476,63,200,,
2024,182833477,36,169,,
2024,182833479,3,1,2024-03-16,
2024,182833480,63,1,,
2024,182833481,3,200,,
2024,182833482,38,500,,
2024,182833483,2,100,,
2024,182833484,16,4,2024-03-18,
2024,182833485,16,4,,
2024,182833486,3,500,,
2024,182833487,63,750,,
2024,182833488,28,24000,,
2024,182833489,63,1,,
2024,182833490,63,1,,
2024,182833491,63,1,,
2024,182833492,42,1000,,
2024,182833493,3,1,,
2024,182833494,12,600,,
2024,182833495,36,550,,
2024,182833496,20,1560,,
2024,182833497,63,1,,
2024,182833498,30,390,,
2024,182833499,38,1,,
2024,182833500,17,650,,
2024,182833501,3,5000,,
2024,182833502,20,90,,
2024,182833503,3,2000,,
2024,182833504,25,60,,
2024,182833504,27,100,,
2024,182833504,63,550,,
2024,184296959,38,15000,,
2024,184296959,63,1,,
2024,182833506,24,1,,
2024,182833507,46,300,,
2024,182833508,47,0,,
2024,182833508,63,10,,
2024,182833509,63,325,,
2024,182833510,10,,,
2024,182833511,63,1000,,
2024,182833512,3,1,,
2024,182833513,63,175000,,
2024,182833514,63,65000,,
2024,182833515,63,50,,
2024,182833516,63,1,,
2024,182833520,30,1,,
2024,182833521,3,2000,,
2024,182833521,64,800,,
2024,182833522,3,4000,,
2024,182833523,63,1,,
2024,182833525,3,1,,
2024,182833527,38,300,,
2024,182833530,9,0,,
2024,182833530,20,1000,,
2024,182833530,63,1,,
2024,182833533,3,500,,
2024,182833534,63,1,,
2024,182833535,63,10,,
2024,184296964,63,1,,
2024,182833541,3,1000,,
2024,182833541,63,710,,
2024,182833543,3,200,,
2024,182833544,10,,,
2024,182833545,10,,,
2024,182833547,3,14000,,
2024,182833549,3,1,,
2024,182833551,36,1,,
2024,182833554,20,400,,
2024,182833555,61,100,,
2024,182833561,8,15,,
2024,182833564,8,6,,
2024,182833566,36,500,,
2024,182833567,11,2,,
2024,184296965,63,1,,
2024,182833572,20,600,,
2024,182833573,16,60,,
2024,182833573,63,331,,
2024,182833574,63,200,,
2024,182833575,26,500,,
2024,182833575,36,200,,
2024,182833578,63,1,,
2024,182833580,3,1000,,
2024,184296967,63,1,,
2024,184296968,63,1,,
2024,182833590,63,210,,
2024,182833595,38,2000,,
2024,182833596,3,1,,
2024,182833596,26,1,,
2024,182833596,36,23630,,
2024,182833596,61,200,,
2024,182833596,63,1677,,
2024,184296969,10,,,
2024,182833599,3,2,,
2024,182833603,35,100,,
2024,182833604,63,900,,
2024,182833607,31,3000,,
2024,182833608,8,3800,,
2024,184296972,63,1,,
2024,184296973,63,1,,
2024,182833613,3,1,,
2024,182833614,38,2500,,
2024,182833616,38,1040,,
2024,182833616,63,800,,
2024,184296974,63,1,,
2024,182833622,36,100,,
2024,182833624,3,12000,,
2024,184296975,3,1,2024-03-30,
2024,184296977,63,1,,
2024,184296979,63,1,,
2024,184296980,17,90,,
2024,184296980,63,1,,
2024,184296981,30,100,,
2024,184296982,63,1,,
2024,184296983,20,1,,
2024,184296984,3,1,2024-04-01,
2024,184296985,3,1,,
2024,184296986,42,1500,,
2024,181156726,35,100,,
2024,181156727,3,1,,
2024,181156727,13,1,,
2024,182624351,3,1,,
2024,181156728,63,6560,,
2024,181156729,10,,,
2024,181156729,11,1,,
2024,181156730,10,,,
2024,181156730,11,1,,
2024,181156731,3,1,2024-02-13,
2024,181156732,19,65,,
2024,185267318,8,1,,
2024,181156734,10,,,
2024,181156735,10,,,
2024,181156736,8,75,,
2024,181156737,29,400,,
2024,181156738,16,5600,,
2024,181156738,42,900,,
2024,181156739,2,47,,
2024,181156740,3,15000,,
2024,182624352,3,25000,,
2024,182624352,24,1,,
2024,182624352,63,44342,,
2024,181156742,45,40000,,
2024,181156743,10,,,
2024,181156743,11,1,,
2024,181156744,8,1,,
2024,181156745,38,1,,
2024,181156746,38,500,,
2024,185267319,9,0,,
2024,185267319,20,40,,
2024,185267319,22,0,,
2024,185267319,25,1,,
2024,185267319,51,0,,
2024,185267319,61,1,,
2024,185267319,63,1,,
2024,181156748,3,7000,,
2024,181156749,3,200,,
2024,181156750,3,11,,
2024,181156750,36,1,,
2024,181156750,54,565,,
2024,181156752,3,1,,
2024,181156753,3,1,,
2024,181156753,63,1,,
2024,183824126,10,,,
2024,181156754,15,100000,,
2024,181156755,8,54,,
2024,181156756,24,1,2024-02-15,
2024,181156757,24,1,2024-02-15,
2024,181156758,10,,,
2024,181156759,19,6,2024-02-15,
2024,181156760,19,6,,
2024,181156761,7,2028,,
2024,181156761,16,2984,,
2024,181156761,25,1,,
2024,181156763,10,,,
2024,181156764,24,30000,,
2024,182624353,16,100,,
2024,181156766,3,1,2024-02-16,
2024,181156767,3,1,,
2024,181156768,3,1,,
2024,181156769,9,0,,
2024,181156770,2,66,,
2024,181156771,26,500,,
2024,181156772,3,1,,
2024,181156773,63,1500,,
2024,181156774,3,1,,
2024,181156775,3,1,,
2024,181156776,3,1,,
2024,181156777,10,,,
2024,181156777,63,1,,
2024,181156778,2,190,2024-02-16,
2024,181156779,2,190,,
2024,181156780,19,479,,
2024,181156782,63,1500,,
2024,181156784,9,0,,
2024,181156784,13,800,,
2024,181156784,20,100,,
2024,181156784,51,0,,
2024,181156785,3,4000,,
2024,181156785,37,1000,,
2024,181156786,3,1,,
2024,183824132,10,,,
2024,181156788,38,100,,
2024,181156788,63,500,,
2024,181156789,29,3000,,
2024,181156790,17,3200,,
2024,181156791,3,1001,,
2024,181156792,63,1,,
2024,181156793,63,1,,
2024,181156795,61,930,,
2024,181156797,63,500,,
2024,181156798,17,30000,,
2024,182624354,10,,,
2024,181156799,3,1,2024-02-26,
2024,181156800,3,1,,
2024,181156800,26,250,,
2024,181156800,38,1800,,
2024,181156801,3,1,2024-02-24,
2024,181156802,3,1,,
2024,181156803,37,2000,,
2024,182624355,3,1,2024-02-29,
2024,182624356,3,1,,
2024,189482642,16,5000,,
2024,181156805,42,200,,
2024,182624359,3,7000,2024-02-19,
2024,182624360,3,7000,,
2024,181156809,2,53,,
2024,182624361,19,243,,
2024,181156810,3,1,,
2024,181156812,63,1,,
2024,189482643,63,200,,
2024,182624362,10,,,
2024,182624362,11,1,,
2024,181156813,3,1,2024-02-20,
2024,181156814,31,300,,
2024,181156815,10,,,
2024,181156816,66,1,,
2024,181156817,20,4750,,
2024,181156818,20,1646,,
2024,181156819,63,126,,
2024,181156820,10,,,
2024,181156821,9,0,,
2024,181156822,3,1,2024-02-20,
2024,181156823,3,1,2024-02-20,
2024,181156824,63,21,,
2024,181156825,13,1,2024-02-20,
2024,181156826,7,1,,
2024,181156826,63,1,,
2024,181156827,3,1,,
2024,181156828,47,0,,
2024,181156829,3,1,,
2024,181156830,34,1,,
2024,181156831,36,1700,,
2024,181156831,63,1100,,
2024,181156832,42,4000,,
2024,181156833,63,2000,,
2024,181156834,63,235,,
2024,181156835,19,75,,
2024,181156836,3,1,,
2024,181156837,38,1,,
2024,181156839,3,500,,
2024,181156840,3,1,2024-02-21,
2024,181156841,3,1,,
2024,181156842,3,1,,
2024,181156842,10,,,
2024,181156844,19,63,,
2024,181156845,3,1,,
2024,181156845,38,1,,
2024,181156846,10,,,
2024,181156847,3,1,2024-02-22,
2024,182624363,3,1,,
2024,181156848,29,1,,
2024,181156849,3,1,,
2024,181156850,10,,,
2024,181156851,10,,,
2024,181156851,11,1,,
2024,181156852,3,1,2024-02-22,
2024,182624364,10,,,
2024,183824143,10,,,
2024,181156853,8,29,2024-02-23,
2024,181156854,10,,,
2024,181156855,8,29,,
2024,181156856,38,600,,
2024,181156856,63,20,,
2024,182624365,3,1,2024-02-23,
2024,182624366,3,1,,
2024,182624366,36,1200,,
2024,182624367,19,1,,
2024,182624367,63,68,,
2024,181156857,60,150,,
2024,182624368,21,351,,
2024,182624368,22,0,,
2024,181156860,38,1,,
2024,181156863,35,2000,,
2024,182624369,3,1,2024-03-01,
2024,182624370,3,1,,
2024,181156865,38,1,,
2024,181156866,2,98,,
2024,181156867,10,,,
2024,181156868,2,1,,
2024,181156868,8,1,,
2024,181156870,3,1,,
2024,182624372,10,,,
2024,181156871,3,22000,,
2024,183848162,10,,,
2024,182624373,63,1900,,
2024,182624374,3,5000,,
2024,182624374,6,10369,,
2024,182624374,7,2550,,
2024,182624374,16,389,,
2024,182624374,17,1200,,
2024,182624374,25,4900,,
2024,182624374,26,575,,
2024,182624374,61,1505,,
2024,182624374,63,14625,,
2024,181156874,38,1,2024-02-25,
2024,181156875,38,1,,
2024,182624375,20,50,,
2024,181156876,3,1,,
2024,181156877,63,1500,,
2024,181156878,63,10000,2024-02-25,
2024,181156879,63,10000,,
2024,181156880,63,1,,
2024,181156881,26,850,,
2024,181156881,36,900,,
2024,181156881,63,530,,
2024,181156882,3,1,2024-02-27,
2024,181156883,3,1,,
2024,181156884,10,,,
2024,181156884,11,1,,
2024,181156885,36,1100,,
2024,181156885,50,50,,
2024,181156885,54,199,,
2024,181156886,64,10000,,
2024,181156887,3,1,2024-02-27,
2024,181156888,3,1,,
2024,181156889,58,350,,
2024,181156890,3,1,,
2024,181156891,3,1,,
2024,182624376,63,1,,
2024,181156892,8,34,,
2024,181156893,63,1,,
2024,181156894,3,1,,
2024,181156895,3,10000,,
2024,185267321,16,400,,
2024,182624378,10,,,
2024,182624378,11,1,,
2024,185267322,42,700,,
2024,183824156,29,500,,
2024,182624380,3,1,2024-02-27,
2024,182624380,24,1,2024-02-27,
2024,183824162,10,,,
2024,182624381,8,157,2024-02-27,
2024,182624382,8,157,,
2024,185267323,26,1,,
2024,185267323,36,1,,
2024,181156898,63,575,,
2024,181156899,36,1200,,
2024,181156899,38,400,,
2024,181156899,64,2000,,
2024,182624383,3,1,2024-02-27,
2024,182624384,10,,,
2024,182624384,11,1,,
2024,182624385,63,3000,,
2024,182624386,16,150,,
2024,182624388,3,1,2024-02-27,
2024,182624389,8,432,2024-02-27,
2024,182624390,11,1,,
2024,182624391,8,432,,
2024,183848156,6,1,,
2024,183848156,10,,,
2024,183848156,11,1,,
2024,183848156,13,1,,
2024,183848156,20,1,,
2024,183848156,27,1,,
2024,183848156,48,1,,
2024,183848156,49,1,,
2024,183848156,56,1,,
2024,183848156,63,1,,
2024,185267325,29,800,,
2024,181156901,8,25,,
2024,181156902,3,1,,
2024,182624392,52,0,,
2024,182624393,63,1,,
2024,183824175,3,1,2024-03-04,
2024,183824176,3,1,,
2024,182624395,3,1,,
2024,182624396,24,3500,2024-03-02,
2024,182624397,24,3500,,
2024,182624398,3,1000,,
2024,182624399,10,,,
2024,182624400,52,0,,
2024,182624401,3,1,,
2024,182624401,20,50,,
2024,182624402,8,265,,
2024,182624403,31,2000,,
2024,182624404,7,800,,
2024,182624404,56,245,,
2024,182624404,63,125,,
2024,185267326,31,1500,,
2024,182624406,63,11000,,
2024,185267327,10,,,
2024,185267328,3,1,2024-02-29,
2024,185267329,10,,,
2024,185267330,3,1,,
2024,182624407,2,109,,
2024,182624408,3,1,2024-03-09,
2024,182624409,3,1,,
2024,182624410,3,5000,,
2024,182624411,42,2000,,
2024,182624412,4,4500,,
2024,182624412,26,1000,,
2024,182624413,47,0,,
2024,182624414,8,4,,
2024,182624414,63,30,,
2024,183824181,10,,,
2024,183824188,10,,,
2024,182624415,20,621,,
2024,182624416,38,1,,
2024,182624419,38,1,,
2024,182624422,38,1,,
2024,182624424,20,100,,
2024,182624425,63,300,,
2024,182624426,63,1,,
2024,182624429,19,20,,
2024,182624431,38,1,2024-03-01,
2024,182624432,38,1,,
2024,182624436,38,1,2024-03-01,
2024,182624440,10,,,
2024,182624445,3,1,,
2024,182624453,19,3,2024-03-02,
2024,182624454,19,3,,
2024,182624465,8,52,,
2024,182624485,3,1,,
2024,182624504,9,0,,
2024,182624505,20,483,,
2024,182624505,63,1,,
2024,182624511,13,300,2024-03-06,
2024,182624512,13,300,,
2024,182624542,29,725,,
2024,182624543,3,1,,
2024,182624543,63,1,,
2024,182624553,64,3000,2024-03-03,
2024,182624554,64,3000,,
2024,182624560,42,10,,
2024,182624561,63,1073,,
2024,182624575,3,1000,,
2024,182624588,4,2000,,
2024,182624588,25,100,,
2024,182624588,51,0,,
2024,182624603,35,200,,
2024,182624616,63,1200,,
2024,183824196,10,,,
2024,182624626,31,200,,
2024,182624637,9,0,,
2024,182624644,10,,,
2024,182624657,24,1,,
2024,182624657,64,1,,
2024,182624677,16,100,,
2024,182624704,20,5,,
2024,182624711,8,474,,
2024,182624754,29,200,,
2024,182624770,42,300,,
2024,182624770,63,100,,
2024,182624771,15,2850,,
2024,182624771,36,1300,,
2024,182624788,20,911,,
2024,182624819,19,365,2024-03-04,
2024,182624820,19,365,,
2024,182624834,3,2500,,
2024,182624834,29,300,,
2024,182624854,20,300,,
2024,182624854,25,13,,
2024,182624854,51,0,,
2024,182624898,3,10000,2024-03-05,
2024,182624899,3,10000,,
2024,182624916,63,13,,
2024,182624963,20,5645,,
2024,182625038,63,600,,
2024,183824220,10,,,
2024,182625135,20,5000,,
2024,182625172,20,540,,
2024,182625256,16,500,,
2024,182625287,6,250,,
2024,182625287,8,200,,
2024,182625370,42,1,,
2024,182625541,2,8,,
2024,185267331,10,,,
2024,182625609,9,0,,
2024,182625609,20,21,,
2024,182625609,25,1,,
2024,182625609,51,0,,
2024,182625609,61,1,,
2024,182625641,3,1,,
2024,182625676,3,1,2024-03-06,
2024,182625897,8,50,,
2024,182626018,20,1,,
2024,182626070,63,200,,
2024,182626133,63,130,2024-03-06,
2024,182626134,63,130,,
2024,182626188,7,750,,
2024,182626188,16,40,,
2024,182626294,3,95000,2024-03-07,
2024,182626295,3,95000,,
2024,182626295,6,10000,,
2024,182626295,7,5000,,
2024,182626295,17,20000,,
2024,182626295,25,5000,,
2024,182626295,61,1000,,
2024,182626336,3,500,,
2024,182626336,63,400,,
2024,182626388,20,747,,
2024,182626423,63,1,,
2024,182626461,8,6612,,
2024,182626509,3,1,,
2024,182626711,10,,,
2024,182626828,8,330,2024-03-07,
2024,182626829,8,330,,
2024,182626904,3,1,,
2024,182626964,63,200,,
2024,182626965,36,200,,
2024,182627015,3,1,2024-03-07,
2024,182627076,24,1,2024-03-07,
2024,182627077,10,,,
2024,182627159,10,,,
2024,182627159,11,1,,
2024,182627159,63,1,,
2024,182627481,8,200,,
2024,182627583,3,18000,,
2024,182627729,7,100,,
2024,183824238,16,100,,
2024,182627878,8,55,2024-03-09,
2024,182627879,8,55,,
2024,183848163,10,,,
2024,182628090,10,,,
2024,182628150,63,42800,,
2024,182628213,63,2400,,
2024,182628300,11,1,,
2024,182628394,3,600,,
2024,182628570,63,1,,
2024,183824257,9,0,,
2024,183824257,25,1,,
2024,183824257,51,0,,
2024,183824257,61,100,,
2024,183824266,10,,,
2024,183848160,3,1000,,
2024,182629215,3,5000,,
2024,182629216,3,5000,,
2024,183824273,3,1,,
2024,183824273,10,,,
2024,183824273,11,1,,
2024,183824273,48,1,,
2024,183824273,49,1,,
2024,183824273,63,1,,
2024,182629317,63,62,,
2024,182629418,20,15880,,
2024,182629457,3,7000,2024-03-11,
2024,182629501,57,1000,,
2024,182629568,3,1,,
2024,182629568,10,,,
2024,182629568,63,1,,
2024,182629612,63,293,,
2024,182629651,3,1,,
2024,182629713,3,1,2024-03-11,
2024,182629714,10,,,
2024,182629714,11,1,,
2024,182629827,10,,,
2024,183824280,3,1,2024-03-11,
2024,183824281,3,1,,
2024,182629906,16,1,,
2024,182630008,9,0,,
2024,182630130,20,17915,,
2024,183824288,10,,,
2024,185267332,10,,,
2024,182630430,10,,,
2024,182630514,10,,,
2024,182630575,41,187,,
2024,182630662,3,1,2024-03-12,
2024,182630663,10,,,
2024,182630663,63,1,,
2024,182630760,16,1,,
2024,182630760,63,1,,
2024,182630838,24,1,2024-03-14,
2024,182630938,17,2350,,
2024,182631038,31,1,,
2024,182631038,37,1000,,
2024,182631119,3,12000,2024-03-13,
2024,182631120,3,12000,,
2024,182631277,16,700,,
2024,182631493,10,,,
2024,182631493,11,1,,
2024,182631679,2,96,,
2024,182632061,61,1000,,
2024,182632286,35,100,,
2024,182632495,8,740,,
2024,182632589,3,1,2024-03-14,
2024,182632589,38,1,2024-03-14,
2024,182632590,10,,,
2024,182632684,8,10,,
