yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
18262024,1826,2024,CO0010000,CO0010000,,N,N,,I,ADAMS,ADAMS,Adams,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,103829,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,322,85,407,66,151,217,3.7,6.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ADAMS,"Denver-Aurora-Centennial, CO",Y,Y,Y
18272024,1827,2024,CO0010100,CO0010100,,N,N,,I,AURORA,AURORA,Aurora,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,397852,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,5,1C,"Cities from 250,000 thru 499,999",1,"All cities 250,000 or over",Y,5,,Y,602,56,658,71,136,207,1.7,2.2,1992-01-01,1985-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,"ADAMS, ARAPAHOE, DOUGLAS","Denver-Aurora-Centennial, CO",Y,Y,Y
18282024,1828,2024,CO0010200,CO0010200,,N,N,,I,BRIGHTON,BRIGHTON,Brighton,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,43231,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,65,5,70,16,32,48,1.9,2.7,1992-01-01,2004-09-01,2006-01-01,2014-02-01,2016-01-01,2013-04-01,N,"ADAMS, WELD","Denver-Aurora-Centennial, CO",Y,Y,Y
18292024,1829,2024,CO0010300,CO0010300,,N,N,,I,COMMERCE CITY,COMMERCE CITY,Commerce City,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,70170,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,91,15,106,18,32,50,1.6,2.2,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ADAMS,"Denver-Aurora-Centennial, CO",Y,Y,Y
18302024,1830,2024,CO0010400,CO0010400,,N,N,,I,THORNTON,THORNTON,Thornton,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,145847,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,200,16,216,48,71,119,1.7,2.3,1992-01-01,2012-01-01,2012-09-01,2014-07-01,2016-02-01,2013-04-01,N,ADAMS,"Denver-Aurora-Centennial, CO",Y,Y,Y
18312024,1831,2024,CO0010500,CO0010500,,N,N,,I,WESTMINSTER,WESTMINSTER,Westminster,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,114310,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,177,23,200,16,66,82,1.7,2.5,1992-01-01,1997-01-01,2004-08-01,2014-02-01,2016-01-01,2013-04-01,N,"ADAMS, JEFFERSON","Denver-Aurora-Centennial, CO",Y,Y,Y
18322024,1832,2024,CO0010600,CO0010600,,N,N,,I,NORTHGLENN,NORTHGLENN,Northglenn,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,38210,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,63,7,70,13,17,30,2.0,2.6,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2014-02-01,N,"ADAMS, WELD","Denver-Aurora-Centennial, CO",Y,Y,Y
18342024,1834,2024,CO0010800,CO0010800,,N,N,,I,FEDERAL HEIGHTS,FEDERAL HEIGHTS,Federal Heights,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,13796,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,6,32,2,8,10,2.0,3.0,1992-01-01,1997-01-01,2006-02-01,2014-02-01,2016-01-01,2013-04-01,N,ADAMS,"Denver-Aurora-Centennial, CO",Y,Y,Y
18352024,1835,2024,CO0011100,CO0011100,,N,N,,I,UNIV OF CO: DENVER,UNIV OF CO: DENVER,University of Colorado:,Denver,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,21,22,43,4,13,17,0,0,1992-01-01,2002-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ADAMS,"Denver-Aurora-Centennial, CO",Y,Y,Y
18362024,1836,2024,CO0020000,CO0020000,,N,N,,I,ALAMOSA,ALAMOSA,Alamosa,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,6978,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,21,19,40,5,16,21,3.7,8.7,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ALAMOSA,Not Specified,Y,Y,Y
18372024,1837,2024,CO0020100,CO0020100,,N,N,,I,ALAMOSA,ALAMOSA,Alamosa,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,9906,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,23,3,26,3,5,8,2.6,3.4,1992-01-01,2012-01-01,2012-08-01,2015-03-01,2016-02-01,2015-03-01,N,ALAMOSA,Not Specified,Y,Y,Y
18382024,1838,2024,CO0020200,CO0020200,,N,N,,I,ADAMS STATE UNIVERSITY,ADAMS STATE COLLEGE,Adams State University,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,1,1,2,0,0,1992-01-01,1997-07-01,2013-12-01,2014-03-01,2016-01-01,2014-02-01,N,ALAMOSA,Not Specified,Y,Y,Y
18392024,1839,2024,CO0030000,CO0030000,,N,N,,I,ARAPAHOE,ARAPAHOE,Arapahoe,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,108211,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,322,73,395,73,121,194,3.7,5.4,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18402024,1840,2024,CO0030100,CO0030100,,N,N,,I,ENGLEWOOD,ENGLEWOOD,Englewood,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,34496,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,66,11,77,9,32,41,2.2,3.4,1992-01-01,1992-01-01,2011-02-01,2014-02-01,2016-01-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18412024,1841,2024,CO0030200,CO0030200,,N,N,,I,LITTLETON,LITTLETON,Littleton,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,44076,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,71,8,79,12,31,43,1.9,2.8,1992-01-01,2011-01-01,2011-02-01,2014-02-01,2016-01-01,2013-04-01,N,"ARAPAHOE, DOUGLAS, JEFFERSON","Denver-Aurora-Centennial, CO",Y,Y,Y
18422024,1842,2024,CO0030300,CO0030300,,N,N,,I,SHERIDAN,SHERIDAN,Sheridan,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,5844,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,31,1,32,2,4,6,5.6,6.5,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18432024,1843,2024,CO0030400,CO0030400,,N,N,,I,GLENDALE,GLENDALE,Glendale,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,4397,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,24,3,27,7,11,18,7.1,10.2,1992-01-01,1997-01-01,2003-04-01,2014-02-01,2016-01-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18442024,1844,2024,CO0030500,CO0030500,,N,N,,I,CHERRY HILLS VILLAGE,CHERRY HILLS VILLAGE,Cherry Hills Village,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,6222,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,24,2,26,4,3,7,4.5,5.3,1992-01-01,1997-01-01,2012-09-01,2014-02-01,2016-01-01,2014-02-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18452024,1845,2024,CO0030600,CO0030600,,N,N,,I,BOW MAR,BOW MAR,Bow Mar,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,814,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,1992-01-01,1997-01-01,2003-09-01,2014-04-01,2016-01-01,2014-02-01,N,"ARAPAHOE, JEFFERSON","Denver-Aurora-Centennial, CO",Y,Y,Y
18462024,1846,2024,CO0030700,CO0030700,,N,N,,I,GREENWOOD VILLAGE,GREENWOOD VILLAGE,Greenwood Village,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,15060,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,55,8,63,9,17,26,4.2,5.9,1992-01-01,1997-01-01,2003-03-01,2014-10-01,2016-01-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18472024,1847,2024,CO0030800,CO0030800,,N,N,,I,COLUMBINE VALLEY,COLUMBINE VALLEY,Columbine Valley,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1740,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,0,0,0,2.9,2.9,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-02-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18482024,1848,2024,CO0030900,CO0030900,,N,N,,I,ARAPAHOE COMM COLLEGE,ARAPAHOE COMM COLLEGE,Arapahoe Community College,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,2,2,0,0,1992-01-01,1997-01-01,2003-06-01,2014-04-01,2016-01-01,2014-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18492024,1849,2024,CO0031100,CO0031100,,N,N,,I,CENTENNIAL,CENTENNIAL,Centennial,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,106454,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,111,15,126,30,40,70,1.3,1.8,1992-01-01,2002-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ARAPAHOE,"Denver-Aurora-Centennial, CO",Y,Y,Y
18522024,1852,2024,CO0040000,CO0040000,,N,N,,I,ARCHULETA,ARCHULETA,Archuleta,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,12743,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,16,15,31,4,13,17,1.6,3.8,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,ARCHULETA,Not Specified,Y,Y,Y
18532024,1853,2024,CO0040100,CO0040100,,N,N,,I,PAGOSA SPRINGS,PAGOSA SPRINGS,Pagosa Springs,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1828,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,9,1,10,0,1,1,4.9,6.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2014-02-01,N,ARCHULETA,Not Specified,Y,Y,Y
18562024,1856,2024,CO0050100,CO0050100,,N,N,,I,SPRINGFIELD,SPRINGFIELD,Springfield,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1280,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,1,1,3.1,3.9,1992-01-01,2003-01-01,2004-08-01,2014-10-01,2016-01-01,2013-04-01,N,BACA,Not Specified,Y,Y,Y
18602024,1860,2024,CO0060000,CO0060000,,N,N,,I,BENT,BENT,Bent,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,5800,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,15,15,30,2,6,8,2.9,6.6,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,BENT,Not Specified,Y,Y,Y
18622024,1862,2024,CO0070000,CO0070000,,N,N,,I,BOULDER,BOULDER,Boulder,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,60736,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,92,155,247,19,145,164,1.8,6.8,1992-01-01,2015-01-01,2015-02-01,2015-02-01,2016-01-01,2015-02-01,N,BOULDER,"Boulder, CO",Y,Y,Y
18632024,1863,2024,CO0070100,CO0070100,,N,N,,I,BOULDER,BOULDER,Boulder,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,105195,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,6,2,"Cities from 100,000 thru 249,999",2,"Cities from 100,000 thru 249,999",Y,6,,Y,146,26,172,30,63,93,1.7,2.5,1992-01-01,2010-01-01,2010-06-01,2014-02-01,2016-01-01,2013-04-01,N,BOULDER,"Boulder, CO",Y,Y,Y
18652024,1865,2024,CO0070300,CO0070300,,N,N,,I,LAFAYETTE,LAFAYETTE,Lafayette,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,30442,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,29,3,32,10,10,20,1.3,1.7,1992-01-01,2011-01-01,2012-06-01,2014-02-01,2016-01-01,2013-04-01,N,BOULDER,"Boulder, CO",Y,Y,Y
18662024,1866,2024,CO0070400,CO0070400,,N,N,,I,LONGMONT,LONGMONT,Longmont,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,98446,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,118,23,141,39,71,110,1.6,2.5,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,"BOULDER, WELD","Boulder, CO",Y,Y,Y
18672024,1867,2024,CO0070500,CO0070500,,N,N,,I,UNIV OF CO: BOULDER,UNIV OF CO: BOULDER,University of Colorado:,Boulder,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,35,10,45,6,13,19,0,0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,BOULDER,"Boulder, CO",Y,Y,Y
18682024,1868,2024,CO0070600,CO0070600,,N,N,,I,LOUISVILLE,LOUISVILLE,Louisville,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,20136,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,1,31,5,8,13,1.7,2.2,1992-01-01,2012-01-01,2012-12-01,2014-03-01,2016-01-01,2013-04-01,N,BOULDER,"Boulder, CO",Y,Y,Y
18712024,1871,2024,CO0080000,CO0080000,,N,N,,I,CHAFFEE,CHAFFEE,Chaffee,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,12056,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,24,15,39,1,20,21,2.1,5.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2014-02-01,N,CHAFFEE,Not Specified,Y,Y,Y
18722024,1872,2024,CO0080100,CO0080100,,N,N,,I,BUENA VISTA,BUENA VISTA,Buena Vista,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,3155,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,1,9,4,2,6,3.8,4.8,1992-01-01,1997-01-01,2004-01-01,2014-04-01,2016-01-01,2013-04-01,N,CHAFFEE,Not Specified,Y,Y,Y
18732024,1873,2024,CO0080200,CO0080200,,N,N,,I,SALIDA,SALIDA,Salida,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,5968,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,3,18,4,2,6,3.2,4.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,CHAFFEE,Not Specified,Y,Y,Y
18762024,1876,2024,CO0100000,CO0100000,,N,N,,I,CLEAR CREEK,CLEAR CREEK,Clear Creek,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,7139,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,23,17,40,0,10,10,3.2,7.0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,CLEAR CREEK,"Denver-Aurora-Centennial, CO",Y,Y,Y
18772024,1877,2024,CO0100100,CO0100100,,N,N,,I,IDAHO SPRINGS,IDAHO SPRINGS,Idaho Springs,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1678,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,1,8,1,2,3,4.8,6.6,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,CLEAR CREEK,"Denver-Aurora-Centennial, CO",Y,Y,Y
18792024,1879,2024,CO0100300,CO0100300,,N,N,,I,EMPIRE,EMPIRE,Empire,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,323,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,1,3,0,0,0,6.2,9.3,1992-01-01,2012-01-01,2012-01-01,2020-03-01,2020-03-01,2020-03-01,N,CLEAR CREEK,"Denver-Aurora-Centennial, CO",Y,Y,Y
18802024,1880,2024,CO0110000,CO0110000,,N,N,,I,CONEJOS,CONEJOS,Conejos,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,6710,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,8,14,22,5,9,14,1.9,5.4,1992-01-01,1998-11-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,CONEJOS,Not Specified,Y,Y,Y
18882024,1888,2024,CO0130000,CO0130000,,N,N,,I,CROWLEY,CROWLEY,Crowley,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,5664,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,1,7,0,6,6,1.1,2.3,1992-01-01,1997-01-01,2003-04-01,2014-02-01,2016-01-01,2013-04-01,N,CROWLEY,Not Specified,Y,Y,Y
18902024,1890,2024,CO0140000,CO0140000,,N,N,,I,CUSTER,CUSTER,Custer,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,5882,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,9,2,11,2,2,4,1.9,2.6,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2014-02-01,N,CUSTER,Not Specified,Y,Y,Y
18922024,1892,2024,CO0150000,CO0150000,,N,N,,I,DELTA,DELTA,Delta,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,17593,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,54,2,56,7,22,29,3.5,4.8,1992-01-01,1997-12-01,2003-04-01,2014-03-01,2016-01-01,2013-04-01,N,DELTA,Not Specified,Y,Y,Y
18932024,1893,2024,CO0150100,CO0150100,,N,N,,I,DELTA,DELTA,Delta,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,9785,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,3,23,1,5,6,2.1,3.0,1992-01-01,2012-01-01,2012-07-01,2014-02-01,2016-01-01,2013-04-01,N,DELTA,Not Specified,Y,Y,Y
18942024,1894,2024,CO0150200,CO0150200,,N,N,,I,PAONIA,PAONIA,Paonia,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,1462,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,6,0,6,0,1,1,4.1,4.8,1992-01-01,2012-01-01,2014-01-01,2015-10-01,2016-01-01,2015-10-01,N,DELTA,Not Specified,Y,Y,Y
18952024,1895,2024,CO0150300,CO0150300,,N,N,,I,HOTCHKISS,HOTCHKISS,Hotchkiss,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,945,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,1,6,1,0,1,6.3,7.4,1992-01-01,2012-05-01,2012-06-01,2014-02-01,2016-01-01,2013-04-01,N,DELTA,Not Specified,Y,Y,Y
18962024,1896,2024,CO0150400,CO0150400,,N,N,,I,CEDAREDGE,CEDAREDGE,Cedaredge,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,2452,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,7,0,7,0,1,1,2.9,3.3,1992-01-01,2012-01-01,2012-01-01,2015-03-01,2020-12-01,2013-04-01,N,DELTA,Not Specified,Y,Y,Y
18992024,1899,2024,CO0160200,CO0160200,,N,N,,I,AURARIA HIGHER EDUC CNTR,AURARIA HIGHER EDUC CNTR,Auraria Higher Education Center,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,University or College,0,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,23,3,26,8,11,19,0,0,1992-01-01,1997-01-01,2003-03-01,2014-02-01,2016-01-01,2013-04-01,N,DENVER,"Denver-Aurora-Centennial, CO",Y,Y,Y
19022024,1902,2024,CO0170000,CO0170000,,N,N,,I,DOLORES,DOLORES,Dolores,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,2598,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,16,8D,"Non-MSA counties under 10,000",8,Non-MSA Counties,N,16,,Y,6,0,6,0,3,3,2.3,3.5,1992-01-01,1997-01-01,2003-03-01,2014-03-01,2016-01-01,2013-04-01,N,DOLORES,Not Specified,Y,Y,Y
19042024,1904,2024,CO0180000,CO0180000,,N,N,,I,DOUGLAS,DOUGLAS,Douglas,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,County,227807,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,Y,19,9A,"MSA counties 100,000 or over",9,MSA Counties,Y,19,,Y,354,76,430,64,129,193,1.8,2.7,1992-01-01,1997-01-01,2012-12-01,2014-03-01,2016-01-01,2014-02-01,N,DOUGLAS,"Denver-Aurora-Centennial, CO",Y,Y,Y
19052024,1905,2024,CO0180100,CO0180100,,N,N,,I,CASTLE ROCK,CASTLE ROCK,Castle Rock,,A,7,Colorado,CO,CO,8,Mountain,4,West,Region IV,City,84098,23358,COUCR0001,Colorado Bureau of Investigation Uniform Crime Reporting,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,81,6,87,13,27,40,1.1,1.5,1992-01-01,1997-01-01,2012-07-01,2014-03-01,2016-01-01,2013-04-01,N,DOUGLAS,"Denver-Aurora-Centennial, CO",Y,Y,Y
