data_year,criminal_act_id,offense_id
2024,6,243643224
2024,13,238598608
2024,6,243643295
2024,6,243638998
2024,1,243643180
2024,6,243637249
2024,6,243639064
2024,6,243639065
2024,6,243638995
2024,6,243638996
2024,6,243644569
2024,6,243644570
2024,6,243637206
2024,6,243637207
2024,14,243638959
2024,6,243641489
2024,6,243641490
2024,6,243639060
2024,6,243639061
2024,6,243639062
2024,6,243641466
2024,6,243641462
2024,6,243643311
2024,6,243643312
2024,6,243638892
2024,6,243641582
2024,6,243641583
2024,6,243637300
2024,6,243644506
2024,9,243641517
2024,1,243644504
2024,6,246183352
2024,6,243643183
2024,6,243643176
2024,6,243643177
2024,6,243641628
2024,6,243637338
2024,6,243637339
2024,5,243644510
2024,6,243639043
2024,6,243639044
2024,8,243639002
2024,6,243644516
2024,6,243644517
2024,6,243644518
2024,1,243643168
2024,6,246183354
2024,6,246183355
2024,3,243643145
2024,6,243641563
2024,6,243641564
2024,3,243638972
2024,6,243649360
2024,6,243649366
2024,6,245384856
2024,6,245384857
2024,2,243648519
2024,6,243637168
2024,6,243652742
2024,6,243644663
2024,6,243649342
2024,6,243649343
2024,6,243649315
2024,6,243649316
2024,6,243648431
2024,6,243648028
2024,6,243648029
2024,6,243648030
2024,6,243647976
2024,6,243647977
2024,8,243648637
2024,6,243648473
2024,8,243652661
2024,6,243652662
2024,2,243637283
2024,8,243648158
2024,6,243648413
2024,6,243648414
2024,6,243648443
2024,8,243649385
2024,6,243652658
2024,6,243652625
2024,6,243648081
2024,6,243652664
2024,6,243648648
2024,6,243648649
2024,6,243648055
2024,6,243649401
2024,6,243649402
2024,6,243648151
2024,6,243648544
2024,6,243648545
2024,6,243644622
2024,6,243647984
2024,6,243649347
2024,6,243648091
2024,6,243648092
2024,6,243647939
2024,6,243647940
2024,6,243652564
2024,6,243648522
2024,14,243644667
2024,6,243652806
2024,6,243652807
2024,6,243648019
2024,6,243648020
2024,6,243648017
2024,6,243648494
2024,6,243652679
2024,6,243648605
2024,6,243648673
2024,6,243648674
2024,6,243644619
2024,8,243644619
2024,6,243648610
2024,6,243649359
2024,6,244072142
2024,6,244072143
2024,6,244072144
2024,6,241323295
2024,8,244072476
2024,6,243652817
2024,6,243648110
2024,6,243644654
2024,6,243644655
2024,6,243649331
2024,6,243647960
2024,6,243648524
2024,2,241323275
2024,6,243648471
2024,6,243647928
2024,6,245371427
2024,6,245372133
2024,6,245372134
2024,6,245371449
2024,6,245370425
2024,6,245370426
2024,6,245382949
2024,6,245371365
2024,6,245383341
2024,6,246183365
2024,6,245372365
2024,6,245370447
2024,6,245371394
2024,6,245372152
2024,6,245372153
2024,6,245370446
2024,6,245370377
2024,6,245370378
2024,8,245382921
2024,6,245382922
2024,6,245370420
2024,6,245370403
2024,6,245371462
2024,6,245371463
2024,6,245371464
2024,6,245383022
2024,6,245372316
2024,6,245372236
2024,6,245372237
2024,6,245383373
2024,6,245370390
2024,6,245371331
2024,2,245370422
2024,6,245370474
2024,6,245382975
2024,6,245372253
2024,6,245372254
2024,6,245372255
2024,8,245370469
2024,6,245371456
2024,6,245370365
2024,6,245370366
2024,6,245370367
2024,6,245372346
2024,6,245383338
2024,6,245383388
2024,6,245370466
2024,6,245370467
2024,6,245372108
2024,6,245372109
2024,6,245383383
2024,6,245383384
2024,3,245371445
2024,6,245372385
2024,6,245372283
2024,6,245382944
2024,6,245383357
2024,6,245372100
2024,6,245372090
2024,9,245371432
2024,6,245382926
2024,6,245382927
2024,9,245370405
2024,6,245372342
2024,6,245372343
2024,6,245370394
2024,6,245382935
2024,6,245370391
2024,6,245370373
2024,6,245371383
2024,6,245370387
2024,6,245372259
2024,6,245372260
2024,6,245371314
2024,6,245371315
2024,8,245371452
2024,6,245372302
2024,6,245385967
2024,6,245385968
2024,6,245384907
2024,6,245384502
2024,2,245371482
2024,8,245384896
2024,6,245385159
2024,6,245385160
2024,6,245384836
2024,6,245384837
2024,5,245383424
2024,6,245385851
2024,6,245385852
2024,6,245385853
2024,6,245385854
2024,6,245385232
2024,6,245385233
2024,6,245384413
2024,6,245384414
2024,6,245385901
2024,6,245385902
2024,6,245384902
2024,4,243649348
2024,6,245384900
2024,6,245383458
2024,6,245385225
2024,6,245385895
2024,6,245385170
2024,6,245385171
2024,6,245385172
2024,6,245180858
2024,5,245384835
2024,6,245384920
2024,6,245385898
2024,6,245384891
2024,6,245385252
2024,6,245385253
2024,5,245385913
2024,6,245384933
2024,6,245384934
2024,3,245384360
2024,6,245384361
2024,9,245384831
2024,6,245384358
2024,6,245384359
2024,6,245384877
2024,6,245385262
2024,6,245384875
2024,6,245384876
2024,4,245372371
2024,6,245383428
2024,4,245385271
2024,6,245384922
2024,6,245384923
2024,6,245384918
2024,6,245384919
2024,9,245384948
2024,6,245384903
2024,6,245384904
2024,6,245384350
2024,6,245384492
2024,6,245384889
2024,6,245384841
2024,6,245384842
2024,6,245385864
2024,6,245383430
2024,6,245383431
2024,6,245387019
