data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2024,61357903,,51
2024,60896439,,51
2024,60896440,,51
2024,60851769,,51
2024,60850186,,52
2024,60850203,,51
2024,61357905,,5
2024,60847431,,51
2024,61498019,,51
2024,61498047,,51
2024,61498005,,51
2024,61497826,,51
2024,61537195,,51
2024,61497760,,51
2024,61498004,,51
2024,61497809,,51
2024,61498014,,52
2024,61498008,,51
2024,61537201,,51
2024,61537199,,51
2024,61537200,,51
2024,61537198,,51
2024,61498018,,51
2024,61497814,,51
2024,61497808,,51
2024,61537196,,51
2024,61497764,,51
2024,61498012,,51
2024,61497817,,51
2024,61537280,,51
2024,61537202,,51
2024,61498006,,51
2024,61497997,,51
2024,61498021,,51
2024,61497813,,51
2024,61497761,,51
2024,61497821,,5
2024,61497812,,51
2024,61497745,,51
2024,61537217,,51
2024,61613355,,51
2024,61497822,,51
2024,61537203,,51
2024,61537204,,51
2024,61537205,,51
2024,61537209,,51
2024,61537210,,51
2024,61537211,,51
2024,61537192,,51
2024,61497996,,51
2024,61497816,,51
2024,61497993,,51
2024,61498042,,51
2024,61497753,,51
2024,61497819,,51
2024,61497741,,5
2024,61498003,,51
2024,61498013,,51
2024,61498044,,51
2024,61497747,,51
2024,61497810,,51
2024,61497828,,51
2024,61497824,,51
2024,61498007,,51
2024,61613561,,52
2024,61497754,,52
2024,61498020,,51
2024,61498011,,51
2024,61497749,,52
2024,61497758,,51
2024,61537161,,51
2024,61497750,,51
2024,61498045,,51
2024,61537159,,51
2024,61497827,,51
2024,61537187,,51
2024,61498043,,51
2024,61498009,,51
2024,61497748,,51
2024,61497743,,5
2024,61497759,,51
2024,61537160,,51
2024,61537158,,51
2024,61497811,,51
2024,61497825,,51
2024,61498022,,51
2024,61497818,,51
2024,61497765,,51
2024,61497751,,51
2024,61498046,,51
2024,61497744,,51
2024,61537139,,51
2024,61497766,,51
2024,61498016,,51
2024,61537174,,51
2024,61497762,,51
2024,61497823,,51
2024,61497755,,51
2024,61498010,,51
2024,61537186,,51
2024,61497742,,51
2024,61498041,,51
